pcode,year,junaug_mm,n_months
NE005008,2011,216.441549,3
NE005008,2012,235.3157718,3
NE005008,2013,236.153013,3
NE005008,2014,277.326377,3
NE005008,2015,228.194861,3
NE005008,2016,301.2479403,3
NE005008,2017,251.3915553,3
NE005008,2018,225.6162487,3
NE005008,2019,336.7269027,3
NE005008,2020,442.6226429,3
NE005008,2021,141.703219,3
NE005008,2022,290.49840800000004,3
NE005008,2023,124.47998174,3
NE005008,2024,617.1630854,3
NE005008,2025,152.6293271,3
NE005008,2026,58.2337496,3
NE005009,1981,163.0436221,3
NE005009,1982,134.1451651,3
NE005009,1983,99.1280498,3
NE005009,1984,63.89076047,3
NE005009,1985,121.6918776,3
NE005009,1986,122.5413717,3
NE005009,1987,123.61340435,3
NE005009,1988,162.8243739,3
NE005009,1989,149.9496505,3
NE005009,1990,113.44191789999999,3
NE005009,1991,113.36194610000001,3
NE005009,1992,133.6376239,3
NE005009,1993,109.37769560000001,3
NE005009,1994,134.3573254,3
NE005009,1995,119.7182808,3
NE005009,1996,94.8694387,3
NE005009,1997,109.33390825000001,3
NE005009,1998,127.941299,3
NE005009,1999,260.46526282,3
NE005009,2000,112.89362779999999,3
NE005009,2001,140.7003963,3
NE005009,2002,95.7373134,3
NE005009,2003,127.2892775,3
NE005009,2004,93.54520550000001,3
NE005009,2005,142.2443285,3
NE005009,2006,86.67321645,3
NE005009,2007,194.4681128,3
NE005009,2008,113.6935249,3
NE005009,2009,75.26235186999999,3
NE005009,2010,183.7136249,3
NE005009,2011,126.02283485000001,3
NE005009,2012,154.7216404,3
NE005009,2013,121.49813886999999,3
NE005009,2014,150.7746224,3
NE005009,2015,150.2406429,3
NE005009,2016,185.7399983,3
NE005009,2017,207.8990544,3
NE005009,2018,158.1742003,3
NE005009,2019,313.5972465,3
NE005009,2020,193.7351802,3
NE005009,2021,77.06209537,3
NE005009,2022,129.914248,3
NE005009,2023,65.53451885,3
NE005009,2024,307.3190604,3
NE005009,2025,66.7435174,3
NE005009,2026,53.8188053,3
NE005010,1981,24.839968419999998,3
NE005010,1982,23.5137371,3
NE005010,1983,23.40067043,3
NE005010,1984,5.8028947550000005,3
NE005010,1985,36.64632695,3
NE005010,1986,33.07636305,3
NE005010,1987,23.363539059999997,3
NE005010,1988,54.09048025,3
NE005010,1989,41.15978692,3
NE005010,1990,22.513408,3
NE005010,1991,52.50016097999999,3
NE005010,1992,35.50058111999999,3
NE005010,1993,21.603277719999998,3
NE005010,1994,38.484251990000004,3
NE005010,1995,23.02072416,3
NE005010,1996,16.233812219999997,3
NE005010,1997,25.229742679999998,3
NE005010,1998,29.916215219999998,3
NE005010,1999,79.66199792,3
NE005010,2000,39.0958945,3
NE005010,2001,26.79561352,3
NE005010,2002,32.40342795,3
NE005010,2003,33.190039569999996,3
NE005010,2004,19.58118607,3
NE005010,2005,37.89033228,3
NE005010,2006,19.05098563,3
NE005010,2007,36.06328513,3
NE005010,2008,29.41503312,3
NE005010,2009,14.76387467,3
NE005010,2010,93.2926551,3
NE005010,2011,38.85503246,3
NE005010,2012,38.43620543,3
NE005010,2013,24.87511406,3
NE005010,2014,31.916952264,3
NE005010,2015,42.02589528,3
NE005010,2016,46.546026139999995,3
NE005010,2017,58.89736467,3
NE005010,2018,56.159579230000006,3
NE005010,2019,103.27917867,3
NE005010,2020,28.83832882,3
NE005010,2021,21.98535707,3
NE005010,2022,28.98819844,3
NE005010,2023,18.86815141,3
NE005010,2024,54.17343191,3
NE005010,2025,24.666223480000003,3
NE005010,2026,15.703753849999998,3
NE005011,1981,91.19612885,3
NE005011,1982,79.22028605,3
NE005011,1983,69.63486254,3
NE005011,1984,35.15874901,3
NE005011,1985,90.66066430000001,3
NE005011,1986,88.7674969,3
NE005011,1987,74.84797872,3
NE005011,1988,157.18536690000002,3
NE005011,1989,109.38080547,3
NE005011,1990,74.06213265,3
NE005011,1991,120.933007,3
NE005011,1992,101.8390777,3
NE005011,1993,75.3151355,3
NE005011,1994,93.9912609,3
NE005011,1995,81.21550355,3
NE005011,1996,63.480286830000004,3
NE005011,1997,75.20213385,3
NE005011,1998,111.1547683,3
NE005011,1999,207.60586908000002,3
NE005011,2000,81.3532633,3
NE005011,2001,91.37539799999999,3
NE005011,2002,86.30319130000001,3
NE005011,2003,88.44849249999999,3
NE005011,2004,72.28336698000001,3
NE005011,2005,100.3256613,3
NE005011,2006,66.52875614,3
NE005011,2007,110.18079903,3
NE005011,2008,89.94815147,3
NE005011,2009,48.54175558,3
NE005011,2010,122.8395195,3
NE005011,2011,98.3694927,3
NE005011,2012,92.07594019999999,3
NE005011,2013,74.2300698,3
NE005011,2014,90.495004,3
NE005011,2015,115.7548993,3
NE005011,2016,128.1495201,3
NE005011,2017,164.83654860000001,3
NE005011,2018,122.24195533999999,3
NE005011,2019,195.7385403,3
NE005011,2020,113.90106259999999,3
NE005011,2021,61.065042399999996,3
NE005011,2022,78.34581187,3
NE005011,2023,46.259876150000004,3
NE005011,2024,180.36388469999997,3
NE005011,2025,62.2721058,3
NE005011,2026,43.71923433,3
NE005012,1981,89.72804736,3
NE005012,1982,73.45004864,3
NE005012,1983,60.9415484,3
NE005012,1984,32.21923097,3
NE005012,1985,78.36097497,3
NE005012,1986,63.705034,3
NE005012,1987,56.042766900000004,3
NE005012,1988,137.07404359999998,3
NE005012,1989,85.6507213,3
NE005012,1990,62.5729667,3
NE005012,1991,89.8001836,3
NE005012,1992,69.5875624,3
NE005012,1993,57.65040254,3
NE005012,1994,85.09668966000001,3
NE005012,1995,66.02409635000001,3
NE005012,1996,50.7392968,3
NE005012,1997,59.7163282,3
NE005012,1998,78.4646579,3
NE005012,1999,188.20999867,3
NE005012,2000,65.94322126,3
NE005012,2001,78.03493025,3
NE005012,2002,64.66148935999999,3
NE005012,2003,56.6747927,3
NE005012,2004,48.518510000000006,3
NE005012,2005,78.9270759,3
NE005012,2006,57.7286256,3
NE005012,2007,108.9415903,3
NE005012,2008,67.22851703,3
NE005012,2009,33.14830192,3
NE005012,2010,128.00815599999999,3
NE005012,2011,90.12423464,3
NE005012,2012,82.49369345,3
NE005012,2013,60.1314919,3
NE005012,2014,78.53764584000001,3
NE005012,2015,106.92733962999999,3
NE005012,2016,107.7541605,3
NE005012,2017,134.69838592999997,3
NE005012,2018,112.69083505,3
NE005012,2019,168.980545,3
NE005012,2020,93.5537445,3
NE005012,2021,54.1559577,3
NE005012,2022,60.26420306999999,3
NE005012,2023,42.82672824,3
NE005012,2024,146.25596685000002,3
NE005012,2025,36.6200255,3
NE005012,2026,34.48510908,3
NE005013,1981,183.4934346,3
NE005013,1982,149.59985690000002,3
NE005013,1983,111.6212194,3
NE005013,1984,74.1839946,3
NE005013,1985,133.8700147,3
NE005013,1986,138.4212347,3
NE005013,1987,143.4920236,3
NE005013,1988,171.34899670000001,3
NE005013,1989,163.2011566,3
NE005013,1990,124.947934,3
NE005013,1991,102.9793784,3
NE005013,1992,151.3151953,3
NE005013,1993,136.1000631,3
NE005013,1994,151.5990339,3
NE005013,1995,139.8102053,3
NE005013,1996,112.04210929999999,3
NE005013,1997,123.74037179999999,3
NE005013,1998,130.64377249999998,3
NE005013,1999,269.13445261000004,3
NE005013,2000,143.10201130000002,3
NE005013,2001,159.6452888,3
NE005013,2002,110.6149905,3
NE005013,2003,159.49765730000001,3
NE005013,2004,95.73774019999999,3
NE005013,2005,160.3938253,3
NE005013,2006,93.6109053,3
NE005013,2007,198.5869212,3
NE005013,2008,129.2632759,3
NE005013,2009,86.958144,3
NE005013,2010,201.38959499999999,3
NE005013,2011,138.9442006,3
NE005013,2012,177.5088816,3
NE005013,2013,140.51027654,3
NE005013,2014,163.1661872,3
NE005013,2015,158.6384232,3
NE005013,2016,222.7160902,3
NE005013,2017,221.8626451,3
NE005013,2018,168.3572144,3
NE005013,2019,307.4283572,3
NE005013,2020,203.2052453,3
NE005013,2021,88.56173075000001,3
NE005013,2022,138.4526689,3
NE005013,2023,74.58383020000001,3
NE005013,2024,393.6516119,3
NE005013,2025,75.20506204,3
NE005013,2026,62.02641285,3
NE006001,1981,154.05038559999997,3
NE006001,1982,127.12962850000001,3
NE006001,1983,75.6045748,3
NE006001,1984,38.58583166,3
NE006001,1985,111.2755511,3
NE006001,1986,102.23022,3
NE006001,1987,79.1878871,3
NE006001,1988,150.8598945,3
NE006001,1989,126.00381786000001,3
NE006001,1990,84.6852577,3
NE006001,1991,123.9070359,3
NE006001,1992,99.0834752,3
NE006001,1993,76.35396600000001,3
NE006001,1994,104.7927106,3
NE006001,1995,97.40683619999999,3
NE006001,1996,58.6104555,3
NE006001,1997,85.53142663999999,3
NE006001,1998,131.8171858,3
NE006001,1999,269.50785736,3
NE006001,2000,74.5397772,3
NE006001,2001,117.525046,3
NE006001,2002,92.6913687,3
NE006001,2003,102.61523797000001,3
NE006001,2004,79.92427040000001,3
NE006001,2005,153.8454283,3
NE006001,2006,78.61486315,3
NE006001,2007,214.85594220000002,3
NE006001,2008,83.1181291,3
NE006001,2009,53.295467869999996,3
NE006001,2010,169.9593923,3
NE006001,2011,167.2767218,3
NE006001,2012,134.0810576,3
NE006001,2013,121.32975237,3
NE006001,2014,192.70717136,3
NE006001,2015,159.7704272,3
NE006001,2016,201.63761079999998,3
NE006001,2017,181.1756782,3
NE006001,2018,169.56200239999998,3
NE006001,2019,230.7894662,3
NE006001,2020,182.13845267,3
NE006001,2021,41.678388569999996,3
NE006001,2022,100.7019292,3
NE006001,2023,58.12923917,3
NE006001,2024,160.4667513,3
NE006001,2025,81.8315281,3
NE006001,2026,38.5434962,3
NE006002,1981,181.56273579999998,3
NE006002,1982,142.4004903,3
NE006002,1983,111.31868180000001,3
NE006002,1984,40.95481003,3
NE006002,1985,143.42413,3
NE006002,1986,145.0569794,3
NE006002,1987,62.1230591,3
NE006002,1988,194.920027,3
NE006002,1989,175.34845390000004,3
NE006002,1990,144.4753078,3
NE006002,1991,140.308051,3
NE006002,1992,112.19158039999999,3
NE006002,1993,112.98246030000001,3
NE006002,1994,117.62088729999999,3
NE006002,1995,152.1861024,3
NE006002,1996,95.03507796,3
NE006002,1997,119.47253710000001,3
NE006002,1998,135.8052396,3
NE006002,1999,282.2946686,3
NE006002,2000,126.2866159,3
NE006002,2001,183.72876639999998,3
NE006002,2002,112.8996904,3
NE006002,2003,191.8932057,3
NE006002,2004,120.70446810000001,3
NE006002,2005,156.7970833,3
NE006002,2006,105.60459130000001,3
NE006002,2007,161.0687307,3
NE006002,2008,102.5908895,3
NE006002,2009,92.7723735,3
NE006002,2010,192.2846518,3
NE006002,2011,135.86796504,3
NE006002,2012,284.3303711,3
NE006002,2013,121.38261766,3
NE006002,2014,128.0710725,3
NE006002,2015,154.7510043,3
NE006002,2016,164.45754090000003,3
NE006002,2017,261.66734610000003,3
NE006002,2018,162.79057354999998,3
NE006002,2019,196.41196313,3
NE006002,2020,130.7552815,3
NE006002,2021,70.37578930000001,3
NE006002,2022,117.0570316,3
NE006002,2023,71.77079607,3
NE006002,2024,109.1147205,3
NE006002,2025,126.6309689,3
NE006002,2026,42.85352094,3
NE006003,1981,214.7364912,3
NE006003,1982,183.7323786,3
NE006003,1983,112.1090833,3
NE006003,1984,66.90861335,3
NE006003,1985,194.7515753,3
NE006003,1986,191.48076070000002,3
NE006003,1987,103.56582317,3
NE006003,1988,208.3954937,3
NE006003,1989,205.44162189999997,3
NE006003,1990,129.1213367,3
NE006003,1991,164.46365429999997,3
NE006003,1992,241.73525,3
NE006003,1993,122.80955349999999,3
NE006003,1994,187.48969019999998,3
NE006003,1995,180.5131005,3
NE006003,1996,106.9236104,3
NE006003,1997,174.42106717000001,3
NE006003,1998,185.0159817,3
NE006003,1999,273.2315012,3
NE006003,2000,127.2828151,3
NE006003,2001,243.26528510000003,3
NE006003,2002,165.3749979,3
NE006003,2003,191.08354200000002,3
NE006003,2004,125.78306459999999,3
NE006003,2005,207.82917650000002,3
NE006003,2006,205.759255,3
NE006003,2007,279.9314981,3
NE006003,2008,191.46602860000002,3
NE006003,2009,136.11939850000002,3
NE006003,2010,237.8846408,3
NE006003,2011,126.0512729,3
NE006003,2012,299.13422449999996,3
NE006003,2013,228.53827669999998,3
NE006003,2014,324.1933752,3
NE006003,2015,235.98817019999998,3
NE006003,2016,274.13660100000004,3
NE006003,2017,231.9688623,3
NE006003,2018,214.37604950000002,3
NE006003,2019,262.2239532,3
NE006003,2020,226.5806833,3
NE006003,2021,96.30125939999999,3
NE006003,2022,169.4028697,3
NE006003,2023,104.5483539,3
NE006003,2024,266.53789390000003,3
NE006003,2025,200.69000390000002,3
NE006003,2026,57.9368506,3
NE006004,1981,136.2730048,3
NE006004,1982,137.1541033,3
NE006004,1983,76.7147349,3
NE006004,1984,31.41541463,3
NE006004,1985,115.4580244,3
NE006004,1986,92.5245586,3
NE006004,1987,48.286401590000004,3
NE006004,1988,167.527877,3
NE006004,1989,145.6402079,3
NE006004,1990,83.6399521,3
NE006004,1991,135.7462104,3
NE006004,1992,86.98084010000001,3
NE006004,1993,109.1284204,3
NE006004,1994,91.5003242,3
NE006004,1995,105.0370675,3
NE006004,1996,59.49142854,3
NE006004,1997,81.737808,3
NE006004,1998,132.00871320000002,3
NE006004,1999,236.34994656000003,3
NE006004,2000,88.95522296,3
NE006004,2001,112.3034251,3
NE006004,2002,111.2476777,3
NE006004,2003,109.2785816,3
NE006004,2004,80.11590670000001,3
NE006004,2005,143.4293988,3
NE006004,2006,98.51701353,3
NE006004,2007,149.5139201,3
NE006004,2008,71.3303264,3
NE006004,2009,77.26972843,3
NE006004,2010,151.26050809999998,3
NE006004,2011,155.0587365,3
NE006004,2012,151.95561529999998,3
NE006004,2013,119.31794525,3
NE006004,2014,155.60511219999998,3
NE006004,2015,141.462394,3
NE006004,2016,168.5620505,3
NE006004,2017,178.0478694,3
NE006004,2018,155.7789454,3
NE006004,2019,188.87365499999999,3
NE006004,2020,144.70443705,3
NE006004,2021,42.4687893,3
NE006004,2022,69.89388875,3
NE006004,2023,51.28852595,3
NE006004,2024,107.31053936999999,3
NE006004,2025,104.89283520000001,3
NE006004,2026,37.795985220000006,3
NE006005,1981,227.0412779,3
NE006005,1982,162.2206809,3
NE006005,1983,139.2361311,3
NE006005,1984,52.78686772,3
NE006005,1985,187.6195998,3
NE006005,1986,171.5978798,3
NE006005,1987,80.2866647,3
NE006005,1988,215.7642388,3
NE006005,1989,207.7253727,3
NE006005,1990,156.5260901,3
NE006005,1991,181.70082459999998,3
NE006005,1992,186.8700549,3
NE006005,1993,133.7427705,3
NE006005,1994,183.6830794,3
NE006005,1995,190.2852487,3
NE006005,1996,129.8495575,3
NE006005,1997,124.86759789999999,3
NE006005,1998,146.77429180000001,3
NE006005,1999,321.1430649,3
NE006005,2000,171.6096428,3
NE006005,2001,266.77441880000003,3
NE006005,2002,132.5199611,3
NE006005,2003,247.8422716,3
NE006005,2004,128.2775031,3
NE006005,2005,180.4601303,3
NE006005,2006,141.2173948,3
NE006005,2007,185.0111941,3
NE006005,2008,145.31457813,3
NE006005,2009,107.25446576,3
NE006005,2010,226.5551463,3
NE006005,2011,132.82644363,3
NE006005,2012,326.3918562,3
NE006005,2013,146.3700968,3
NE006005,2014,159.4349145,3
NE006005,2015,158.9878815,3
NE006005,2016,186.4592576,3
NE006005,2017,282.8711224,3
NE006005,2018,170.8093445,3
NE006005,2019,212.5158814,3
NE006005,2020,213.4137235,3
NE006005,2021,78.49359333000001,3
NE006005,2022,133.8408002,3
NE006005,2023,110.036647,3
NE006005,2024,142.4204925,3
NE006005,2025,145.7260431,3
NE006005,2026,68.92836226,3
NE006006,1981,182.9670569,3
NE006006,1982,172.29183,3
NE006006,1983,105.9637725,3
NE006006,1984,49.65044812,3
NE006006,1985,166.4452812,3
NE006006,1986,139.5907161,3
NE006006,1987,91.51797827,3
NE006006,1988,191.3592842,3
NE006006,1989,165.2094214,3
NE006006,1990,123.5085047,3
NE006006,1991,141.89402009999998,3
NE006006,1992,185.49864939999998,3
NE006006,1993,101.86548669999999,3
NE006006,1994,148.03440460000002,3
NE006006,1995,128.24980749999997,3
NE006006,1996,84.97132730000001,3
NE006006,1997,123.6699485,3
NE006006,1998,175.49968819999998,3
NE006006,1999,280.94229415,3
NE006006,2000,131.9519736,3
NE006006,2001,187.4515262,3
NE006006,2002,141.9595547,3
NE006006,2003,175.30874,3
NE006006,2004,106.64291659999999,3
NE006006,2005,207.71824599999997,3
NE006006,2006,142.8194168,3
NE006006,2007,247.81233179999998,3
NE006006,2008,125.64379399999999,3
NE006006,2009,99.4077436,3
NE006006,2010,226.0766037,3
NE006006,2011,144.9851828,3
NE006006,2012,253.7467315,3
NE006006,2013,209.06707,3
NE006006,2014,244.0086417,3
NE006006,2015,213.264862,3
NE006006,2016,263.7367233,3
NE006006,2017,242.834033,3
NE006006,2018,208.2277019,3
NE006006,2019,233.08027979999997,3
NE006006,2020,222.1485546,3
NE006006,2021,66.18644425,3
NE006006,2022,134.4136345,3
NE006006,2023,83.72402224,3
NE006006,2024,246.9065533,3
NE006006,2025,178.372569,3
NE006006,2026,46.023921400000006,3
NE006007,1981,202.6142112,3
NE006007,1982,189.5163202,3
NE006007,1983,155.04858109999998,3
NE006007,1984,85.0019461,3
NE006007,1985,230.268294,3
NE006007,1986,242.96267850000004,3
NE006007,1987,116.6470636,3
NE006007,1988,267.86499580000003,3
NE006007,1989,245.679565,3
NE006007,1990,178.25121819999998,3
NE006007,1991,205.78887650000001,3
NE006007,1992,188.5653088,3
NE006007,1993,146.463601,3
NE006007,1994,240.72393069999998,3
NE006007,1995,226.5949815,3
NE006007,1996,153.3842261,3
NE006007,1997,159.17695114,3
NE006007,1998,186.1073584,3
NE006007,1999,331.498195,3
NE006007,2000,202.035459,3
NE006007,2001,254.5405171,3
NE006007,2002,180.434929,3
NE006007,2003,257.6488712,3
NE006007,2004,132.2443066,3
NE006007,2005,220.71221149999997,3
NE006007,2006,168.9097205,3
NE006007,2007,201.47303390000002,3
NE006007,2008,178.6409025,3
NE006007,2009,122.08076070000001,3
NE006007,2010,242.9728183,3
NE006007,2011,144.6021024,3
NE006007,2012,348.69357149999996,3
NE006007,2013,213.59502650000002,3
NE006007,2014,206.4155656,3
NE006007,2015,195.029358,3
NE006007,2016,244.80104350000002,3
NE006007,2017,280.3854977,3
NE006007,2018,221.8030038,3
NE006007,2019,222.9713048,3
NE006007,2020,288.8439067,3
NE006007,2021,113.71988166,3
NE006007,2022,172.7452975,3
NE006007,2023,141.27773439999999,3
NE006007,2024,205.66516160000003,3
NE006007,2025,202.1887827,3
NE006007,2026,105.5735682,3
NE006008,1981,235.6986921,3
NE006008,1982,202.95241679999998,3
NE006008,1983,130.0489895,3
NE006008,1984,99.07786759999999,3
NE006008,1985,258.90822690000005,3
NE006008,1986,249.81795290000002,3
NE006008,1987,122.9941392,3
NE006008,1988,280.59769729999994,3
NE006008,1989,247.89235560000003,3
NE006008,1990,160.8500942,3
NE006008,1991,224.0014236,3
NE006008,1992,208.4588859,3
NE006008,1993,148.7273202,3
NE006008,1994,251.3869393,3
NE006008,1995,235.70872409999998,3
NE006008,1996,140.46165839999998,3
NE006008,1997,187.83070629999997,3
NE006008,1998,231.91277019999998,3
NE006008,1999,284.2125521,3
NE006008,2000,183.4484627,3
NE006008,2001,262.238085,3
NE006008,2002,197.33980000000003,3
NE006008,2003,245.20181499999998,3
NE006008,2004,161.68086040000003,3
NE006008,2005,223.53811389999998,3
NE006008,2006,216.2954277,3
NE006008,2007,261.33647440000004,3
NE006008,2008,213.3401618,3
NE006008,2009,162.5196191,3
NE006008,2010,244.91841599999998,3
NE006008,2011,128.3134446,3
NE006008,2012,316.40842580000003,3
NE006008,2013,239.75276959999997,3
NE006008,2014,288.7242626,3
NE006008,2015,261.63487399999997,3
NE006008,2016,295.97707809999997,3
NE006008,2017,259.7058877,3
NE006008,2018,200.55140820000003,3
NE006008,2019,265.2327598,3
NE006008,2020,281.187867,3
NE006008,2021,153.53479199999998,3
NE006008,2022,215.38912499999998,3
NE006008,2023,142.7930751,3
NE006008,2024,258.2382252,3
NE006008,2025,222.7249519,3
NE006008,2026,93.641084,3
NE006009,1981,174.9980076,3
NE006009,1982,164.5449863,3
NE006009,1983,118.07140319999999,3
NE006009,1984,50.34965207,3
NE006009,1985,192.10100740000001,3
NE006009,1986,135.04895829999998,3
NE006009,1987,72.93928396000001,3
NE006009,1988,230.81829670000002,3
NE006009,1989,181.8722929,3
NE006009,1990,138.9420796,3
NE006009,1991,182.94681559999998,3
NE006009,1992,145.1405999,3
NE006009,1993,130.678687,3
NE006009,1994,137.3435783,3
NE006009,1995,141.0803297,3
NE006009,1996,81.65046699999999,3
NE006009,1997,122.30218525000001,3
NE006009,1998,161.2658674,3
NE006009,1999,293.3741646,3
NE006009,2000,128.5311684,3
NE006009,2001,195.8814784,3
NE006009,2002,131.0380423,3
NE006009,2003,162.8173509,3
NE006009,2004,112.11252400000001,3
NE006009,2005,182.6246355,3
NE006009,2006,139.2881552,3
NE006009,2007,195.4545472,3
NE006009,2008,126.66680715000001,3
NE006009,2009,111.79439040000001,3
NE006009,2010,209.7654478,3
NE006009,2011,121.22110853999999,3
NE006009,2012,243.2827664,3
NE006009,2013,177.0890702,3
NE006009,2014,188.3768488,3
NE006009,2015,170.886311,3
NE006009,2016,201.7259798,3
NE006009,2017,261.4144169,3
NE006009,2018,180.34224454999998,3
NE006009,2019,216.24264637,3
NE006009,2020,204.7410014,3
NE006009,2021,70.010854,3
NE006009,2022,103.87704529999999,3
NE006009,2023,79.9378077,3
NE006009,2024,161.0420848,3
NE006009,2025,151.6269742,3
NE006009,2026,55.21955145,3
NE006010,1981,304.9289323,3
NE006010,1982,254.45626979999997,3
NE006010,1983,174.8437141,3
NE006010,1984,166.77861729999998,3
NE006010,1985,315.38281529999995,3
NE006010,1986,340.6582213,3
NE006010,1987,210.6200152,3
NE006010,1988,360.750079,3
NE006010,1989,339.3686904,3
NE006010,1990,223.39279679999999,3
NE006010,1991,326.842934,3
NE006010,1992,291.3356693,3
NE006010,1993,249.7508211,3
NE006010,1994,375.94687550000003,3
NE006010,1995,347.309406,3
NE006010,1996,249.9369833,3
NE006010,1997,200.9014382,3
NE006010,1998,330.864126,3
NE006010,1999,326.3062446,3
NE006010,2000,297.7149181,3
NE006010,2001,319.12381400000004,3
NE006010,2002,293.828432,3
NE006010,2003,377.98085530000003,3
NE006010,2004,246.163881,3
NE006010,2005,287.1051462,3
NE006010,2006,283.21881140000005,3
NE006010,2007,324.935831,3
NE006010,2008,291.32993550000003,3
NE006010,2009,295.1371111,3
NE006010,2010,323.8939306,3
NE006010,2011,192.4906234,3
NE006010,2012,380.9545881,3
NE006010,2013,327.2328066,3
NE006010,2014,348.1248863,3
NE006010,2015,377.05110419999994,3
NE006010,2016,384.98789239999996,3
NE006010,2017,358.385264,3
NE006010,2018,287.8665067,3
NE006010,2019,314.5228319,3
NE006010,2020,350.8915394,3
NE006010,2021,378.1927294,3
NE006010,2022,397.18411549999996,3
NE006010,2023,234.0885095,3
NE006010,2024,327.9075726,3
NE006010,2025,312.46154889999997,3
NE006010,2026,157.4942935,3
NE006011,1981,220.59627799999998,3
NE006011,1982,171.23966149999998,3
NE006011,1983,144.4670078,3
NE006011,1984,60.42659355000001,3
NE006011,1985,205.9212256,3
NE006011,1986,183.35745,3
NE006011,1987,93.213005,3
NE006011,1988,226.79430019999998,3
NE006011,1989,218.1916498,3
NE006011,1990,160.5158685,3
NE006011,1991,196.6255261,3
NE006011,1992,193.61232619999998,3
NE006011,1993,141.61190019999998,3
NE006011,1994,200.69544509999997,3
NE006011,1995,203.15943959999998,3
NE006011,1996,144.0015699,3
NE006011,1997,134.5254673,3
NE006011,1998,159.22335450000003,3
NE006011,1999,337.0128316,3
NE006011,2000,181.35047200000002,3
NE006011,2001,253.59030950000002,3
NE006011,2002,151.64929060000003,3
NE006011,2003,252.7008417,3
NE006011,2004,127.44856920000001,3
NE006011,2005,197.2729936,3
NE006011,2006,155.99795519999998,3
NE006011,2007,181.4536643,3
NE006011,2008,161.5535831,3
NE006011,2009,115.6177941,3
NE006011,2010,229.0613798,3
NE006011,2011,135.8503492,3
NE006011,2012,323.30668760000003,3
NE006011,2013,173.85432346,3
NE006011,2014,176.0564374,3
NE006011,2015,171.05621179999997,3
NE006011,2016,202.2473512,3
NE006011,2017,273.54890290000003,3
NE006011,2018,188.46883959999997,3
NE006011,2019,204.87332270000002,3
NE006011,2020,233.9118536,3
NE006011,2021,89.51681073,3
NE006011,2022,143.7902214,3
NE006011,2023,118.66818243,3
NE006011,2024,163.4711103,3
NE006011,2025,159.4388897,3
NE006011,2026,81.8272489,3
NE006012,1981,199.6131507,3
NE006012,1982,165.714271,3
NE006012,1983,139.0352959,3
NE006012,1984,62.24890285,3
NE006012,1985,216.00054440000002,3
NE006012,1986,177.61993180000002,3
NE006012,1987,87.95978656,3
NE006012,1988,246.53534630000001,3
NE006012,1989,206.20495770000002,3
NE006012,1990,165.2895053,3
NE006012,1991,183.12897070000002,3
NE006012,1992,156.3485634,3
NE006012,1993,135.5801456,3
NE006012,1994,157.2784684,3
NE006012,1995,163.5037992,3
NE006012,1996,103.363463,3
NE006012,1997,160.9634517,3
NE006012,1998,152.59697949999997,3
NE006012,1999,330.9198168,3
NE006012,2000,158.50421599999999,3
NE006012,2001,243.4182257,3
NE006012,2002,127.9121851,3
NE006012,2003,211.0742942,3
NE006012,2004,133.561048,3
NE006012,2005,182.2339412,3
NE006012,2006,140.156222,3
NE006012,2007,185.2885528,3
NE006012,2008,187.2654448,3
NE006012,2009,111.85730129999999,3
NE006012,2010,214.6998395,3
NE006012,2011,135.1010753,3
NE006012,2012,328.4372914,3
NE006012,2013,174.77277979999997,3
NE006012,2014,161.1941712,3
NE006012,2015,175.1366441,3
NE006012,2016,204.28768180000003,3
NE006012,2017,296.3388545,3
NE006012,2018,189.3411378,3
NE006012,2019,217.94163220000002,3
NE006012,2020,208.43344860000002,3
NE006012,2021,85.34551566,3
NE006012,2022,130.9425406,3
NE006012,2023,93.43467656,3
NE006012,2024,149.7175349,3
NE006012,2025,154.3576643,3
NE006012,2026,79.835039,3
NE006013,1981,277.7877638,3
NE006013,1982,249.67114700000002,3
NE006013,1983,171.3809247,3
NE006013,1984,137.0945332,3
NE006013,1985,291.7649957,3
NE006013,1986,353.5967735,3
NE006013,1987,177.15771569999998,3
NE006013,1988,303.4657956,3
NE006013,1989,327.216542,3
NE006013,1990,206.6990879,3
NE006013,1991,224.50952410000002,3
NE006013,1992,246.1282129,3
NE006013,1993,200.7931865,3
NE006013,1994,328.3486048,3
NE006013,1995,296.20158979999997,3
NE006013,1996,200.2748463,3
NE006013,1997,173.968398,3
NE006013,1998,269.11833079999997,3
NE006013,1999,330.6721686,3
NE006013,2000,307.80776360000004,3
NE006013,2001,273.70944460000004,3
NE006013,2002,237.41979500000002,3
NE006013,2003,316.1043327,3
NE006013,2004,186.7874741,3
NE006013,2005,254.378405,3
NE006013,2006,224.90335270000003,3
NE006013,2007,255.77150389999997,3
NE006013,2008,237.43326800000003,3
NE006013,2009,181.4982249,3
NE006013,2010,318.6602539,3
NE006013,2011,185.2106049,3
NE006013,2012,340.3174816,3
NE006013,2013,257.3958716,3
NE006013,2014,253.614669,3
NE006013,2015,278.6252352,3
NE006013,2016,328.0036184,3
NE006013,2017,286.2164565,3
NE006013,2018,262.415205,3
NE006013,2019,265.7514653,3
NE006013,2020,285.9785086,3
NE006013,2021,233.98888929999998,3
NE006013,2022,267.9886567,3
NE006013,2023,188.2725001,3
NE006013,2024,294.987033,3
NE006013,2025,258.0525808,3
NE006013,2026,126.38937539999999,3
NE007001,1981,94.8636621,3
NE007001,1982,84.4700165,3
