pcode,year,junjul_mm,n_pix
NE003005,2009,211.49171447753906,51
NE007006,2009,217.09371948242188,131
NE005004,2009,147.44747924804688,124
NE007007,2009,163.87237548828125,123
NE006009,2009,124.60970306396484,488
NE006003,2009,178.3155059814453,44
NE002002,2009,97.27204895019531,180
NE006013,2009,209.63015747070312,202
NE005007,2009,153.53659057617188,151
NE006001,2009,113.25765228271484,429
NE002005,2009,13.409448623657227,3920
NE007005,2009,182.19424438476562,74
NE007001,2009,89.54566192626953,309
NE005006,2009,140.08421325683594,124
NE007002,2009,106.22508239746094,173
NE006012,2009,103.12672424316406,170
NE006006,2009,143.3617706298828,350
NE001003,2009,2.752506971359253,9604
NE007008,2009,132.57830810546875,112
NE007010,2009,25.918760299682617,2333
NE003006,2009,284.5098876953125,82
NE005013,2009,120.4751205444336,25
NE005001,2009,94.61432647705078,464
NE007011,2009,154.02769470214844,16
NE006005,2009,110.09215545654297,48
NE002004,2009,97.36563873291016,252
NE002001,2009,72.32762145996094,59
NE001004,2010,9.523730278015137,4833
NE001005,2010,61.48103713989258,2074
NE008001,2010,233.1279754638672,17
NE004003,2010,159.9771270751953,357
NE003004,2010,239.51123046875,300
NE003002,2010,237.5537872314453,53
NE007004,2010,186.5433807373047,698
NE007009,2010,112.7817153930664,806
NE003001,2010,225.67010498046875,105
NE004008,2010,188.71824645996094,218
NE003007,2010,203.82777404785156,90
NE002003,2010,158.25405883789062,268
NE005010,2010,71.42194366455078,1005
NE005008,2010,226.15411376953125,50
NE001002,2010,26.7467041015625,2096
NE001001,2010,75.56533813476562,1741
NE003008,2010,223.61920166015625,93
NE006010,2010,253.08303833007812,213
NE003003,2010,194.3317413330078,279
NE005011,2010,111.12348175048828,371
NE004009,2010,200.3795928955078,178
NE004005,2010,217.29202270507812,157
NE005002,2010,163.7491455078125,102
NE005003,2010,213.23138427734375,106
NE001006,2010,63.69228744506836,1062
NE006011,2010,164.72120666503906,314
NE006008,2010,208.0481719970703,304
NE005012,2010,106.55016326904297,593
NE004004,2010,241.34423828125,33
NE002006,2010,76.60228729248047,330
NE004002,2010,137.77125549316406,192
NE006007,2010,210.3751220703125,141
NE005005,2010,185.7451934814453,125
NE005009,2010,132.44520568847656,389
NE004007,2010,256.8721618652344,1
NE004001,2010,221.83462524414062,58
NE007003,2010,243.83995056152344,145
NE004006,2010,240.83859252929688,125
NE006004,2010,145.93511962890625,214
NE006002,2010,123.07470703125,100
NE003005,2010,267.2330627441406,51
NE007006,2010,230.28599548339844,131
NE005004,2010,181.7156982421875,124
NE007007,2010,196.28875732421875,123
NE006009,2010,167.54193115234375,488
NE006003,2010,183.0043487548828,44
NE002002,2010,96.73370361328125,180
NE006013,2010,232.01284790039062,202
NE005007,2010,203.48147583007812,151
NE006001,2010,128.19747924804688,429
NE002005,2010,20.91832733154297,3920
NE007005,2010,208.6896514892578,74
NE007001,2010,119.69791412353516,309
NE005006,2010,160.0065460205078,124
NE007002,2010,162.75897216796875,173
NE006012,2010,157.26731872558594,170
NE006006,2010,172.46524047851562,350
NE001003,2010,3.631397008895874,9604
NE007008,2010,181.61563110351562,112
NE007010,2010,50.73356628417969,2333
NE003006,2010,286.35552978515625,82
NE005013,2010,141.88238525390625,25
NE005001,2010,122.81703186035156,464
NE007011,2010,195.57247924804688,16
NE006005,2010,155.51426696777344,48
NE002004,2010,106.14550018310547,252
NE002001,2010,92.48934173583984,59
NE001004,2011,7.8505730628967285,4833
NE001005,2011,40.547786712646484,2074
NE008001,2011,121.96966552734375,17
NE004003,2011,136.06703186035156,357
NE003004,2011,161.9735870361328,300
NE003002,2011,178.97604370117188,53
NE007004,2011,133.1099853515625,698
NE007009,2011,96.49603271484375,806
NE003001,2011,143.0955047607422,105
NE004008,2011,150.79776000976562,218
NE003007,2011,127.52900695800781,90
NE002003,2011,104.69621276855469,268
NE005010,2011,52.81074142456055,1005
NE005008,2011,191.17660522460938,50
NE001002,2011,17.98991584777832,2096
NE001001,2011,49.05455780029297,1741
NE003008,2011,154.90333557128906,93
NE006010,2011,175.3292236328125,213
NE003003,2011,118.9367446899414,279
NE005011,2011,97.4483871459961,371
NE004009,2011,164.12142944335938,178
NE004005,2011,168.38453674316406,157
NE005002,2011,114.3680648803711,102
NE005003,2011,150.35824584960938,106
NE001006,2011,35.55194854736328,1062
NE006011,2011,129.2071533203125,314
NE006008,2011,119.19921875,304
NE005012,2011,92.38070678710938,593
NE004004,2011,197.08013916015625,33
NE002006,2011,71.23540496826172,330
NE004002,2011,107.76180267333984,192
NE006007,2011,113.57622528076172,141
NE005005,2011,154.03472900390625,125
NE005009,2011,119.84601593017578,389
NE004007,2011,197.0267791748047,1
NE004001,2011,175.69952392578125,58
NE007003,2011,179.14434814453125,145
NE004006,2011,188.84678649902344,125
NE006004,2011,87.65658569335938,214
NE006002,2011,96.81239318847656,100
NE003005,2011,175.22061157226562,51
NE007006,2011,188.31912231445312,131
NE005004,2011,158.04873657226562,124
NE007007,2011,161.4088134765625,123
NE006009,2011,96.91426849365234,488
NE006003,2011,103.102783203125,44
NE002002,2011,101.46674346923828,180
NE006013,2011,156.23179626464844,202
NE005007,2011,170.24954223632812,151
NE006001,2011,86.2811050415039,429
NE002005,2011,15.531246185302734,3920
NE007005,2011,177.28602600097656,74
NE007001,2011,90.216796875,309
NE005006,2011,146.49000549316406,124
NE007002,2011,123.78230285644531,173
NE006012,2011,93.89077758789062,170
NE006006,2011,97.14749908447266,350
NE001003,2011,2.7990148067474365,9604
NE007008,2011,142.288818359375,112
NE007010,2011,37.58663558959961,2333
NE003006,2011,197.88258361816406,82
NE005013,2011,147.40292358398438,25
NE005001,2011,96.15081024169922,464
NE007011,2011,158.29803466796875,16
NE006005,2011,143.37110900878906,48
NE002004,2011,93.4097671508789,252
NE002001,2011,69.19833374023438,59
NE001004,2012,9.626506805419922,4833
NE001005,2012,51.79191589355469,2074
NE008001,2012,224.7029266357422,17
NE004003,2012,168.4830780029297,357
NE003004,2012,224.4438018798828,300
NE003002,2012,216.8863067626953,53
NE007004,2012,171.097412109375,698
NE007009,2012,100.14314270019531,806
NE003001,2012,223.9849090576172,105
NE004008,2012,199.9044189453125,218
NE003007,2012,178.65560913085938,90
NE002003,2012,165.79014587402344,268
NE005010,2012,69.63986206054688,1005
NE005008,2012,179.1160125732422,50
NE001002,2012,23.92540168762207,2096
NE001001,2012,54.821842193603516,1741
NE003008,2012,193.93482971191406,93
NE006010,2012,244.9561767578125,213
NE003003,2012,144.64698791503906,279
NE005011,2012,98.81305694580078,371
NE004009,2012,199.91708374023438,178
NE004005,2012,224.7887420654297,157
NE005002,2012,134.4079132080078,102
NE005003,2012,167.0614013671875,106
NE001006,2012,46.76524353027344,1062
NE006011,2012,188.3804473876953,314
NE006008,2012,209.5436248779297,304
NE005012,2012,102.5884017944336,593
NE004004,2012,239.38841247558594,33
NE002006,2012,119.01006317138672,330
NE004002,2012,130.2058563232422,192
NE006007,2012,213.41802978515625,141
NE005005,2012,155.7650146484375,125
NE005009,2012,118.77812957763672,389
NE004007,2012,271.9615173339844,1
NE004001,2012,236.86029052734375,58
NE007003,2012,266.93011474609375,145
NE004006,2012,263.0471496582031,125
NE006004,2012,130.81422424316406,214
NE006002,2012,114.56709289550781,100
NE003005,2012,246.16656494140625,51
NE007006,2012,267.2458190917969,131
NE005004,2012,172.64549255371094,124
NE007007,2012,216.096923828125,123
NE006009,2012,148.31979370117188,488
NE006003,2012,178.10948181152344,44
NE002002,2012,152.39247131347656,180
NE006013,2012,233.7145538330078,202
NE005007,2012,181.71871948242188,151
NE006001,2012,109.3722152709961,429
NE002005,2012,23.662899017333984,3920
NE007005,2012,228.3489532470703,74
NE007001,2012,104.76386260986328,309
NE005006,2012,150.39454650878906,124
NE007002,2012,149.13522338867188,173
NE006012,2012,147.49795532226562,170
NE006006,2012,148.23643493652344,350
NE001003,2012,3.1765806674957275,9604
NE007008,2012,182.5220184326172,112
NE007010,2012,44.98931884765625,2333
NE003006,2012,260.9690246582031,82
NE005013,2012,130.93849182128906,25
NE005001,2012,109.25885772705078,464
NE007011,2012,213.04977416992188,16
NE006005,2012,171.5391387939453,48
NE002004,2012,147.4842529296875,252
NE002001,2012,131.12632751464844,59
NE001004,2013,6.550292491912842,4833
NE001005,2013,24.002843856811523,2074
NE008001,2013,168.56460571289062,17
NE004003,2013,108.849365234375,357
NE003004,2013,209.4452667236328,300
NE003002,2013,239.0139617919922,53
NE007004,2013,130.294677734375,698
NE007009,2013,69.32447814941406,806
NE003001,2013,186.47084045410156,105
NE004008,2013,135.0311737060547,218
NE003007,2013,164.83753967285156,90
NE002003,2013,117.16436767578125,268
NE005010,2013,39.21687698364258,1005
NE005008,2013,144.11029052734375,50
NE001002,2013,9.617474555969238,2096
NE001001,2013,36.826866149902344,1741
NE003008,2013,201.52462768554688,93
NE006010,2013,241.4337158203125,213
NE003003,2013,141.35357666015625,279
NE005011,2013,61.96116256713867,371
NE004009,2013,148.49041748046875,178
NE004005,2013,138.3852996826172,157
NE005002,2013,108.27359771728516,102
NE005003,2013,144.6088409423828,106
NE001006,2013,24.458309173583984,1062
NE006011,2013,139.0498809814453,314
NE006008,2013,165.23910522460938,304
NE005012,2013,67.50968170166016,593
NE004004,2013,170.45693969726562,33
NE002006,2013,49.29534912109375,330
NE004002,2013,88.037353515625,192
NE006007,2013,143.56015014648438,141
NE005005,2013,121.18488311767578,125
NE005009,2013,90.08594512939453,389
NE004007,2013,159.401611328125,1
NE004001,2013,156.93104553222656,58
NE007003,2013,177.67462158203125,145
NE004006,2013,160.29661560058594,125
NE006004,2013,83.795654296875,214
NE006002,2013,79.42620849609375,100
NE003005,2013,224.88763427734375,51
NE007006,2013,191.40830993652344,131
NE005004,2013,118.31825256347656,124
NE007007,2013,156.3164520263672,123
NE006009,2013,109.45025634765625,488
NE006003,2013,154.67044067382812,44
NE002002,2013,104.03486633300781,180
NE006013,2013,194.3185577392578,202
NE005007,2013,124.50289916992188,151
NE006001,2013,79.00363159179688,429
NE002005,2013,11.227435111999512,3920
NE007005,2013,164.59336853027344,74
NE007001,2013,82.57292938232422,309
NE005006,2013,109.24044799804688,124
NE007002,2013,112.34266662597656,173
NE006012,2013,109.8580322265625,170
NE006006,2013,116.13479614257812,350
NE001003,2013,2.8912065029144287,9604
NE007008,2013,129.34927368164062,112
NE007010,2013,29.074970245361328,2333
NE003006,2013,256.48291015625,82
NE005013,2013,95.05278015136719,25
NE005001,2013,72.96747589111328,464
NE007011,2013,146.80996704101562,16
NE006005,2013,131.237548828125,48
NE002004,2013,99.56926727294922,252
NE002001,2013,58.774715423583984,59
NE001004,2014,6.710455894470215,4833
NE001005,2014,28.299606323242188,2074
NE008001,2014,182.02230834960938,17
NE004003,2014,157.86805725097656,357
NE003004,2014,217.7472686767578,300
NE003002,2014,222.9114227294922,53
NE007004,2014,118.3022232055664,698
NE007009,2014,88.72369384765625,806
NE003001,2014,187.5085906982422,105
NE004008,2014,149.13430786132812,218
NE003007,2014,181.39112854003906,90
NE002003,2014,90.43031311035156,268
NE005010,2014,58.93229293823242,1005
NE005008,2014,216.1354522705078,50
NE001002,2014,10.81164836883545,2096
NE001001,2014,43.877220153808594,1741
NE003008,2014,231.87010192871094,93
NE006010,2014,227.60203552246094,213
NE003003,2014,188.7898406982422,279
NE005011,2014,107.55342102050781,371
NE004009,2014,144.64797973632812,178
NE004005,2014,185.40008544921875,157
NE005002,2014,165.456298828125,102
NE005003,2014,216.6873321533203,106
NE001006,2014,24.02719497680664,1062
NE006011,2014,143.8766326904297,314
NE006008,2014,166.92535400390625,304
NE005012,2014,115.99675750732422,593
NE004004,2014,176.72607421875,33
NE002006,2014,33.80085754394531,330
NE004002,2014,138.68736267089844,192
NE006007,2014,166.11448669433594,141
NE005005,2014,184.70132446289062,125
NE005009,2014,136.7997283935547,389
NE004007,2014,208.20059204101562,1
NE004001,2014,167.88189697265625,58
NE007003,2014,159.4390106201172,145
NE004006,2014,207.9074249267578,125
NE006004,2014,127.93083953857422,214
NE006002,2014,114.49596405029297,100
NE003005,2014,215.5384063720703,51
NE007006,2014,180.1051483154297,131
NE005004,2014,178.1974639892578,124
NE007007,2014,165.71923828125,123
NE006009,2014,146.8342742919922,488
NE006003,2014,158.29266357421875,44
NE002002,2014,60.76570129394531,180
NE006013,2014,201.37527465820312,202
NE005007,2014,190.61521911621094,151
NE006001,2014,123.11958312988281,429
NE002005,2014,10.519908905029297,3920
NE007005,2014,179.84288024902344,74
NE007001,2014,109.9012222290039,309
NE005006,2014,172.2367706298828,124
NE007002,2014,126.48846435546875,173
NE006012,2014,145.83340454101562,170
NE006006,2014,150.56716918945312,350
NE001003,2014,2.994671106338501,9604
NE007008,2014,137.38250732421875,112
NE007010,2014,27.92998504638672,2333
NE003006,2014,183.0907745361328,82
NE005013,2014,143.27134704589844,25
NE005001,2014,127.97278594970703,464
NE007011,2014,159.81747436523438,16
NE006005,2014,142.90269470214844,48
NE002004,2014,69.65962982177734,252
NE002001,2014,42.97560119628906,59
NE001004,2015,9.037667274475098,4833
NE001005,2015,30.02705955505371,2074
NE008001,2015,239.25502014160156,17
NE004003,2015,110.41360473632812,357
NE003004,2015,218.95025634765625,300
NE003002,2015,222.4610595703125,53
NE007004,2015,90.1369400024414,698
NE007009,2015,60.84557342529297,806
NE003001,2015,207.4925537109375,105
NE004008,2015,108.12999725341797,218
NE003007,2015,198.30026245117188,90
NE002003,2015,72.89287567138672,268
NE005010,2015,55.750701904296875,1005
NE005008,2015,154.96710205078125,50
NE001002,2015,15.131047248840332,2096
NE001001,2015,32.55815887451172,1741
NE003008,2015,206.93756103515625,93
NE006010,2015,265.2728271484375,213
NE003003,2015,152.10629272460938,279
NE005011,2015,59.50355529785156,371
NE004009,2015,111.51837921142578,178
NE004005,2015,131.11293029785156,157
NE005002,2015,119.8744125366211,102
NE005003,2015,166.4639434814453,106
NE001006,2015,35.83913803100586,1062
NE006011,2015,210.53045654296875,314
NE006008,2015,214.0087432861328,304
NE005012,2015,85.99488830566406,593
NE004004,2015,136.79983520507812,33
NE002006,2015,35.62531280517578,330
NE004002,2015,76.96682739257812,192
NE006007,2015,244.9868927001953,141
NE005005,2015,131.1774444580078,125
NE005009,2015,97.11204528808594,389
NE004007,2015,151.81680297851562,1
NE004001,2015,136.79815673828125,58
NE007003,2015,157.6682891845703,145
NE004006,2015,163.54763793945312,125
NE006004,2015,145.07049560546875,214
NE006002,2015,140.12838745117188,100
NE003005,2015,220.3197021484375,51
NE007006,2015,169.28778076171875,131
NE005004,2015,127.73194885253906,124
NE007007,2015,126.84771728515625,123
NE006009,2015,176.68527221679688,488
NE006003,2015,177.81756591796875,44
NE002002,2015,61.22303771972656,180
NE006013,2015,274.2599182128906,202
NE005007,2015,129.3712158203125,151
NE006001,2015,105.21219635009766,429
NE002005,2015,9.639695167541504,3920
NE007005,2015,141.27554321289062,74
NE007001,2015,71.32229614257812,309
NE005006,2015,113.625732421875,124
NE007002,2015,77.85684967041016,173
NE006012,2015,187.7553253173828,170
NE006006,2015,155.96963500976562,350
NE001003,2015,2.8134660720825195,9604
NE007008,2015,102.6129150390625,112
NE007010,2015,23.663738250732422,2333
NE003006,2015,221.7617645263672,82
NE005013,2015,107.73452758789062,25
NE005001,2015,62.831363677978516,464
NE007011,2015,120.77189636230469,16
NE006005,2015,197.57142639160156,48
NE002004,2015,57.8492317199707,252
NE002001,2015,44.90679931640625,59
NE001004,2016,9.048734664916992,4833
NE001005,2016,52.61894989013672,2074
NE008001,2016,194.19081115722656,17
NE004003,2016,162.60435485839844,357
NE003004,2016,185.71197509765625,300
NE003002,2016,195.1389617919922,53
NE007004,2016,155.7540283203125,698
NE007009,2016,89.76203918457031,806
NE003001,2016,178.35862731933594,105
NE004008,2016,164.848876953125,218
NE003007,2016,184.86209106445312,90
NE002003,2016,159.0766143798828,268
NE005010,2016,82.50700378417969,1005
NE005008,2016,227.10777282714844,50
NE001002,2016,22.3231201171875,2096
NE001001,2016,63.364723205566406,1741
NE003008,2016,191.89114379882812,93
NE006010,2016,219.45718383789062,213
NE003003,2016,187.7837371826172,279
NE005011,2016,107.32069396972656,371
NE004009,2016,156.1755828857422,178
NE004005,2016,190.74057006835938,157
NE005002,2016,175.7834014892578,102
NE005003,2016,216.35598754882812,106
NE001006,2016,42.2426872253418,1062
NE006011,2016,183.74853515625,314
NE006008,2016,178.38858032226562,304
NE005012,2016,112.2752685546875,593
NE004004,2016,192.7109832763672,33
NE002006,2016,103.76374053955078,330
NE004002,2016,135.9158935546875,192
NE006007,2016,195.25421142578125,141
NE005005,2016,198.07965087890625,125
NE005009,2016,151.6011962890625,389
NE004007,2016,212.75704956054688,1
NE004001,2016,184.87167358398438,58
NE007003,2016,196.0998077392578,145
NE004006,2016,211.6151123046875,125
NE006004,2016,126.05594635009766,214
NE006002,2016,126.9088363647461,100
NE003005,2016,191.01620483398438,51
NE007006,2016,209.3675079345703,131
NE005004,2016,187.9553985595703,124
NE007007,2016,157.6855010986328,123
NE006009,2016,145.7964630126953,488
NE006003,2016,151.72952270507812,44
NE002002,2016,153.72645568847656,180
NE006013,2016,221.88607788085938,202
NE005007,2016,197.00299072265625,151
NE006001,2016,123.95928192138672,429
NE002005,2016,25.143728256225586,3920
NE007005,2016,181.74853515625,74
NE007001,2016,118.80500030517578,309
NE005006,2016,174.7135009765625,124
NE007002,2016,125.83206176757812,173
NE006012,2016,154.28189086914062,170
NE006006,2016,151.015625,350
NE001003,2016,3.444645404815674,9604
NE007008,2016,136.9365997314453,112
NE007010,2016,49.36670684814453,2333
NE003006,2016,213.92173767089844,82
NE005013,2016,159.3273468017578,25
NE005001,2016,118.09892272949219,464
NE007011,2016,148.64724731445312,16
NE006005,2016,181.6679229736328,48
NE002004,2016,145.99575805664062,252
NE002001,2016,126.00756072998047,59
NE001004,2017,10.18486499786377,4833
NE001005,2017,39.958160400390625,2074
NE008001,2017,284.153564453125,17
NE004003,2017,187.0662384033203,357
NE003004,2017,272.7992858886719,300
NE003002,2017,270.8486633300781,53
NE007004,2017,118.4788818359375,698
NE007009,2017,87.60865783691406,806
NE003001,2017,257.3130798339844,105
NE004008,2017,187.72222900390625,218
NE003007,2017,214.50949096679688,90
NE002003,2017,104.71354675292969,268
NE005010,2017,79.53828430175781,1005
NE005008,2017,227.9774169921875,50
NE001002,2017,15.65308952331543,2096
NE001001,2017,49.139591217041016,1741
NE003008,2017,231.87596130371094,93
NE006010,2017,320.0493469238281,213
NE003003,2017,177.94337463378906,279
NE005011,2017,117.9831771850586,371
NE004009,2017,168.7875518798828,178
NE004005,2017,225.49127197265625,157
NE005002,2017,157.33721923828125,102
NE005003,2017,205.1637725830078,106
NE001006,2017,33.906612396240234,1062
NE006011,2017,171.4677276611328,314
NE006008,2017,243.99819946289062,304
NE005012,2017,123.69648742675781,593
NE004004,2017,194.32716369628906,33
NE002006,2017,72.0562744140625,330
NE004002,2017,134.92697143554688,192
NE006007,2017,202.73841857910156,141
NE005005,2017,187.8973846435547,125
NE005009,2017,146.7912139892578,389
NE004007,2017,249.43484497070312,1
NE004001,2017,194.7861785888672,58
NE007003,2017,176.99282836914062,145
NE004006,2017,243.36692810058594,125
NE006004,2017,133.5224609375,214
NE006002,2017,112.10193634033203,100
NE003005,2017,303.7887268066406,51
NE007006,2017,194.29537963867188,131
NE005004,2017,192.2652130126953,124
NE007007,2017,155.8955535888672,123
NE006009,2017,161.51205444335938,488
NE006003,2017,193.8488311767578,44
NE002002,2017,115.14815521240234,180
NE006013,2017,280.18634033203125,202
NE005007,2017,209.44741821289062,151
NE006001,2017,125.29448699951172,429
NE002005,2017,18.078969955444336,3920
NE007005,2017,177.2372589111328,74
NE007001,2017,108.63011932373047,309
NE005006,2017,178.16180419921875,124
NE007002,2017,115.98182678222656,173
NE006012,2017,154.22608947753906,170
NE006006,2017,160.0414581298828,350
NE001003,2017,3.2403311729431152,9604
NE007008,2017,142.0552215576172,112
NE007010,2017,33.929222106933594,2333
NE003006,2017,300.2934875488281,82
NE005013,2017,163.8696746826172,25
NE005001,2017,125.08750915527344,464
NE007011,2017,150.2935791015625,16
NE006005,2017,169.3188018798828,48
NE002004,2017,100.56604766845703,252
NE002001,2017,86.65496826171875,59
NE001004,2018,9.237146377563477,4833
NE001005,2018,49.857566833496094,2074
NE008001,2018,242.01783752441406,17
NE004003,2018,151.20155334472656,357
NE003004,2018,256.9446716308594,300
NE003002,2018,284.1801452636719,53
NE007004,2018,136.1622772216797,698
NE007009,2018,96.85979461669922,806
NE003001,2018,225.01254272460938,105
NE004008,2018,169.15919494628906,218
NE003007,2018,190.35865783691406,90
NE002003,2018,118.58565521240234,268
NE005010,2018,72.89458465576172,1005
NE005008,2018,169.8432159423828,50
NE001002,2018,23.7646427154541,2096
NE001001,2018,57.701725006103516,1741
NE003008,2018,243.54531860351562,93
NE006010,2018,268.571533203125,213
NE003003,2018,160.00929260253906,279
NE005011,2018,96.05267333984375,371
NE004009,2018,174.36996459960938,178
NE004005,2018,179.4527130126953,157
NE005002,2018,132.8004913330078,102
NE005003,2018,166.86624145507812,106
NE001006,2018,53.90544128417969,1062
NE006011,2018,168.36477661132812,314
NE006008,2018,213.7639617919922,304
NE005012,2018,117.47306823730469,593
NE004004,2018,201.66766357421875,33
NE002006,2018,91.9611587524414,330
NE004002,2018,109.2154769897461,192
NE006007,2018,192.9772491455078,141
NE005005,2018,144.5213623046875,125
NE005009,2018,117.04255676269531,389
NE004007,2018,205.60968017578125,1
NE004001,2018,188.54489135742188,58
NE007003,2018,210.9706573486328,145
NE004006,2018,219.1536865234375,125
NE006004,2018,148.2953338623047,214
NE006002,2018,128.576171875,100
NE003005,2018,271.7340393066406,51
NE007006,2018,240.692626953125,131
NE005004,2018,148.8712158203125,124
NE007007,2018,194.07809448242188,123
NE006009,2018,174.62509155273438,488
NE006003,2018,183.8732452392578,44
NE002002,2018,119.59618377685547,180
NE006013,2018,226.37709045410156,202
NE005007,2018,157.90142822265625,151
NE006001,2018,127.18983459472656,429
NE002005,2018,21.306415557861328,3920
NE007005,2018,197.9508514404297,74
NE007001,2018,110.98860931396484,309
NE005006,2018,137.75234985351562,124
NE007002,2018,131.32855224609375,173
NE006012,2018,167.15078735351562,170
NE006006,2018,158.38656616210938,350
NE001003,2018,2.946556806564331,9604
NE007008,2018,154.25843811035156,112
NE007010,2018,40.501522064208984,2333
NE003006,2018,343.4905700683594,82
NE005013,2018,122.46835327148438,25
NE005001,2018,96.668701171875,464
NE007011,2018,180.98199462890625,16
NE006005,2018,157.53343200683594,48
NE002004,2018,112.26776123046875,252
NE002001,2018,99.16925048828125,59
NE001004,2019,8.274921417236328,4833
NE001005,2019,44.39870071411133,2074
NE008001,2019,217.7631072998047,17
NE004003,2019,139.65615844726562,357
NE003004,2019,242.39036560058594,300
NE003002,2019,264.2657775878906,53
NE007004,2019,155.75914001464844,698
NE007009,2019,87.52240753173828,806
NE003001,2019,232.36856079101562,105
NE004008,2019,164.638916015625,218
NE003007,2019,184.7213592529297,90
NE002003,2019,148.19552612304688,268
NE005010,2019,50.71242141723633,1005
NE005008,2019,203.3207550048828,50
NE001002,2019,18.56525421142578,2096
NE001001,2019,44.31239318847656,1741
NE003008,2019,227.7378387451172,93
NE006010,2019,286.7074890136719,213
NE003003,2019,152.12747192382812,279
NE005011,2019,89.16968536376953,371
NE004009,2019,175.81094360351562,178
NE004005,2019,173.76211547851562,157
NE005002,2019,137.5753173828125,102
NE005003,2019,176.79721069335938,106
NE001006,2019,35.83934020996094,1062
NE006011,2019,147.99778747558594,314
NE006008,2019,199.7815399169922,304
NE005012,2019,92.02978515625,593
NE004004,2019,195.35379028320312,33
NE002006,2019,84.45997619628906,330
NE004002,2019,102.12735748291016,192
NE006007,2019,181.62342834472656,141
NE005005,2019,166.6903076171875,125
NE005009,2019,121.96890258789062,389
NE004007,2019,190.96173095703125,1
NE004001,2019,176.8564453125,58
NE007003,2019,233.77304077148438,145
NE004006,2019,192.68865966796875,125
NE006004,2019,89.94773864746094,214
NE006002,2019,91.31356811523438,100
NE003005,2019,269.7786560058594,51
NE007006,2019,237.5353240966797,131
NE005004,2019,155.33688354492188,124
NE007007,2019,182.29510498046875,123
NE006009,2019,129.53005981445312,488
NE006003,2019,167.28567504882812,44
NE002002,2019,146.6509246826172,180
NE006013,2019,245.23333740234375,202
NE005007,2019,172.17166137695312,151
NE006001,2019,106.1002426147461,429
NE002005,2019,16.529563903808594,3920
NE007005,2019,197.18069458007812,74
NE007001,2019,90.44398498535156,309
NE005006,2019,141.22023010253906,124
NE007002,2019,141.01280212402344,173
NE006012,2019,130.69552612304688,170
NE006006,2019,132.7057647705078,350
NE001003,2019,2.830477237701416,9604
NE007008,2019,168.5289764404297,112
NE007010,2019,32.58598709106445,2333
NE003006,2019,278.71002197265625,82
NE005013,2019,127.95892333984375,25
NE005001,2019,91.4401626586914,464
NE007011,2019,177.75439453125,16
NE006005,2019,140.67738342285156,48
NE002004,2019,126.21723175048828,252
NE002001,2019,99.32127380371094,59
NE001004,2020,7.534792423248291,4833
NE001005,2020,35.4825553894043,2074
NE008001,2020,213.97116088867188,17
NE004003,2020,189.8682098388672,357
NE003004,2020,314.7431335449219,300
NE003002,2020,331.89288330078125,53
NE007004,2020,168.30850219726562,698
NE007009,2020,88.71273803710938,806
NE003001,2020,259.2474060058594,105
NE004008,2020,210.6064910888672,218
NE003007,2020,253.8549041748047,90
NE002003,2020,146.9173126220703,268
NE005010,2020,59.677154541015625,1005
NE005008,2020,271.7232360839844,50
NE001002,2020,13.608866691589355,2096
NE001001,2020,42.55445861816406,1741
NE003008,2020,337.0273132324219,93
NE006010,2020,302.57080078125,213
NE003003,2020,253.09603881835938,279
NE005011,2020,106.88702392578125,371
NE004009,2020,219.3187255859375,178
NE004005,2020,256.3943176269531,157
NE005002,2020,221.5481414794922,102
NE005003,2020,297.77685546875,106
NE001006,2020,35.93479919433594,1062
NE006011,2020,172.3213653564453,314
NE006008,2020,207.9276123046875,304
NE005012,2020,130.76971435546875,593
NE004004,2020,260.7156982421875,33
NE002006,2020,84.14656829833984,330
NE004002,2020,117.68304443359375,192
NE006007,2020,192.8448944091797,141
NE005005,2020,234.40284729003906,125
NE005009,2020,169.92401123046875,389
NE004007,2020,280.0762939453125,1
NE004001,2020,245.66482543945312,58
NE007003,2020,248.88470458984375,145
NE004006,2020,281.89398193359375,125
NE006004,2020,126.31341552734375,214
NE006002,2020,107.25923919677734,100
NE003005,2020,295.6406555175781,51
NE007006,2020,293.080810546875,131
NE005004,2020,214.6587371826172,124
NE007007,2020,232.78253173828125,123
NE006009,2020,149.2138214111328,488
NE006003,2020,183.44740295410156,44
NE002002,2020,120.54914093017578,180
NE006013,2020,236.97373962402344,202
NE005007,2020,237.73129272460938,151
NE006001,2020,132.9044647216797,429
NE002005,2020,18.17515754699707,3920
NE007005,2020,266.6772155761719,74
NE007001,2020,96.66946411132812,309
NE005006,2020,196.2197265625,124
NE007002,2020,162.58587646484375,173
NE006012,2020,148.46824645996094,170
NE006006,2020,177.41200256347656,350
NE001003,2020,3.1992595195770264,9604
NE007008,2020,196.96994018554688,112
NE007010,2020,36.208248138427734,2333
NE003006,2020,327.6644592285156,82
NE005013,2020,193.3157958984375,25
NE005001,2020,107.2737045288086,464
NE007011,2020,218.99655151367188,16
NE006005,2020,163.8999786376953,48
NE002004,2020,117.32725524902344,252
NE002001,2020,101.61593627929688,59
NE001004,2021,9.011496543884277,4833
NE001005,2021,56.54092788696289,2074
NE008001,2021,199.81529235839844,17
NE004003,2021,162.68798828125,357
NE003004,2021,210.7031707763672,300
NE003002,2021,218.78713989257812,53
NE007004,2021,173.1991424560547,698
NE007009,2021,102.01742553710938,806
NE003001,2021,200.58279418945312,105
