season_year,fc_log,fc_log_dt,pcode,adm_level,trimester
1990,0.853565941419692,0.9013738265313723,NE006009,2,JJA
1991,1.132466762714767,1.176597118202472,NE006009,2,JJA
1992,0.8994672429887144,0.9399200688524446,NE006009,2,JJA
1993,0.910628234956407,0.9474035311961617,NE006009,2,JJA
1994,1.29999939008909,1.3330971567048693,NE006009,2,JJA
1995,1.0690164538023041,1.0984366907941079,NE006009,2,JJA
1996,0.7242506156868239,0.7499933230546522,NE006009,2,JJA
1997,0.662761900475376,0.6848270782192296,NE006009,2,JJA
1998,1.2836471616632532,1.3020348097831314,NE006009,2,JJA
1999,1.2909472069340986,1.3056573254300012,NE006009,2,JJA
2000,0.5723481491993629,0.5833807380712901,NE006009,2,JJA
2001,1.1809431984149923,1.188298257662944,NE006009,2,JJA
2002,0.9401692113165372,0.9438467409405142,NE006009,2,JJA
2003,1.1030450540930865,1.103045054093088,NE006009,2,JJA
2004,0.8106297246655726,0.8069521950415987,NE006009,2,JJA
2005,1.00461822113773,0.9972631618897805,NE006009,2,JJA
2006,0.9391682406596287,0.9281356517877037,NE006009,2,JJA
2007,1.1772862748366537,1.1625761563407542,NE006009,2,JJA
2008,0.9026874236852322,0.8842997755653572,NE006009,2,JJA
2009,0.7171209890254789,0.6950558112816284,NE006009,2,JJA
2010,1.3146454646644181,1.288902757296592,NE006009,2,JJA
2011,0.6767450075970092,0.6473247706052077,NE006009,2,JJA
2012,1.074732158642535,1.0416343920267588,NE006009,2,JJA
2013,1.0724714216519482,1.0356961254121966,NE006009,2,JJA
2014,0.941746432185117,0.9012936063213899,NE006009,2,JJA
2015,1.1570486741059351,1.1129183186182325,NE006009,2,JJA
2016,1.124747867395598,1.0769399822839198,NE006009,2,JJA
2017,0.990642609645539,0.9391571949098863,NE006009,2,JJA
2018,1.1571982632629794,1.1020353189033512,NE006009,2,JJA
2019,0.9367459840200161,0.8779055100364124,NE006009,2,JJA
2020,1.0885335494818023,1.026015545874223,NE006009,2,JJA
2021,0.7823424626706041,0.7161469294390503,NE006009,2,JJA
2022,1.0678317187265591,0.9979586558710298,NE006009,2,JJA
2023,0.9101564825829923,0.8366058901034875,NE006009,2,JJA
2024,1.1768452132735483,1.099617091170068,NE006009,2,JJA
2025,0.9708582177942429,0.8899525660667871,NE006009,2,JJA
2026,0.6343015426931289,0.5497183613416985,NE006009,2,JJA
1981,1.041483333461637,1.1560277953875513,NE006009,2,JAS
1982,0.8284417105894069,0.9377796060641426,NE006009,2,JAS
1983,0.8251713886062089,0.9293027176297677,NE006009,2,JAS
1984,0.42458130633233304,0.5235060689047132,NE006009,2,JAS
1985,0.9631451182729958,1.056863314394199,NE006009,2,JAS
1986,0.7855923872944057,0.8741040169644303,NE006009,2,JAS
1987,0.8561702931638672,0.9394753563827148,NE006009,2,JAS
1988,1.1705843085788943,1.2486828053465633,NE006009,2,JAS
1989,1.1668934098479047,1.2397853401643968,NE006009,2,JAS
1990,0.877781467991126,0.9454668318564394,NE006009,2,JAS
1991,1.085719848612697,1.1481986460268336,NE006009,2,JAS
1992,0.9044016984503276,0.9616739294132854,NE006009,2,JAS
1993,0.9536654042283743,1.0057310687401553,NE006009,2,JAS
1994,1.3000444939040308,1.346903591964633,NE006009,2,JAS
1995,1.1735187961164222,1.2151713277258476,NE006009,2,JAS
1996,0.7550340999883739,0.7914800651466206,NE006009,2,JAS
1997,0.7813268979311241,0.8125662966381939,NE006009,2,JAS
1998,1.2696639744946894,1.2956968067505805,NE006009,2,JAS
1999,1.4001502959354488,1.420976561740163,NE006009,2,JAS
2000,0.6292201688898045,0.64483986824334,NE006009,2,JAS
2001,1.2227619248598336,1.2331750577621923,NE006009,2,JAS
2002,1.0537748430284064,1.0589814094795864,NE006009,2,JAS
2003,1.1641216145898106,1.1641216145898137,NE006009,2,JAS
2004,0.9481185365912738,0.9429119701400982,NE006009,2,JAS
2005,1.0275981618984722,1.0171850289961197,NE006009,2,JAS
2006,1.1310151939337416,1.1153954945802105,NE006009,2,JAS
2007,1.2241968199517212,1.2033705541470132,NE006009,2,JAS
2008,0.9591195781109241,0.9330867458550374,NE006009,2,JAS
2009,0.7332085450515994,0.7019691463445358,NE006009,2,JAS
2010,1.4081125932777072,1.371666628119465,NE006009,2,JAS
2011,0.8727582411624127,0.8311057095529936,NE006009,2,JAS
2012,1.1059139641171962,1.0590548660565984,NE006009,2,JAS
2013,1.1174914886805305,1.0654258241687558,NE006009,2,JAS
2014,1.0791319174687202,1.0218596865057685,NE006009,2,JAS
2015,1.2687992154217562,1.206320418007626,NE006009,2,JAS
2016,1.0793582952999294,1.0116729314346222,NE006009,2,JAS
2017,0.9094352357050679,0.836543305388582,NE006009,2,JAS
2018,1.2054012898699789,1.127302793102316,NE006009,2,JAS
2019,0.956140890866368,0.8728358276475265,NE006009,2,JAS
2020,1.1533178567091293,1.064806227039111,NE006009,2,JAS
2021,0.9091794708919936,0.8154612747707966,NE006009,2,JAS
2022,1.2765089823402622,1.1775842197678883,NE006009,2,JAS
2023,0.9764346283026211,0.8723032992790685,NE006009,2,JAS
2024,1.2263678819793886,1.1170299865046591,NE006009,2,JAS
2025,1.0820282452785275,0.9674837833526193,NE006009,2,JAS
2026,0.7599740343890016,0.6402230060119165,NE006009,2,JAS
1981,0.6755603053827273,0.8451087523275302,NE006009,2,ASO
1982,0.5501029372456768,0.7119446366020791,NE006009,2,ASO
1983,0.5846798358719052,0.7388147876399085,NE006009,2,ASO
1984,0.32955117982582993,0.4759793840054325,NE006009,2,ASO
1985,0.7090478183986297,0.8477692749898316,NE006009,2,ASO
1986,0.5187125702790096,0.6497272792818125,NE006009,2,ASO
1987,0.7951281205959413,0.9184360820103434,NE006009,2,ASO
1988,0.9416845032040171,1.0572857170300203,NE006009,2,ASO
1989,1.0350689396754367,1.1429634059130391,NE006009,2,ASO
1990,0.5182860968477193,0.618473815496921,NE006009,2,ASO
1991,0.8615837155440284,0.9540646866048311,NE006009,2,ASO
1992,0.7125771783206168,0.7973514017930189,NE006009,2,ASO
1993,0.6749336534612855,0.7520011293452868,NE006009,2,ASO
1994,1.1356018600392637,1.204962588334866,NE006009,2,ASO
1995,0.9153785076616983,0.9770324883688999,NE006009,2,ASO
1996,0.6297176458556035,0.6836648789744062,NE006009,2,ASO
1997,0.7345029226818729,0.7807434082122748,NE006009,2,ASO
1998,0.9738019712294173,1.0123357091714185,NE006009,2,ASO
1999,1.1850251577541313,1.2158521481077336,NE006009,2,ASO
2000,0.2979036792733739,0.32102392203857544,NE006009,2,ASO
2001,0.870423867037027,0.8858373622138278,NE006009,2,ASO
2002,0.7756610170081839,0.7833677645965857,NE006009,2,ASO
2003,0.9746087261317447,0.9746087261317458,NE006009,2,ASO
2004,0.77476672351629,0.7670599759278921,NE006009,2,ASO
2005,0.7783174885655235,0.7629039933887249,NE006009,2,ASO
2006,0.9993081860861794,0.9761879433209801,NE006009,2,ASO
2007,0.9788395699574864,0.9480125796038882,NE006009,2,ASO
2008,0.889835172886078,0.8513014349440791,NE006009,2,ASO
2009,0.6543704189553714,0.6081299334249717,NE006009,2,ASO
2010,1.1371567615945768,1.0832095284757781,NE006009,2,ASO
2011,0.7744489996548541,0.7127950189476547,NE006009,2,ASO
2012,0.8922605474582256,0.8228998191626272,NE006009,2,ASO
2013,0.9784645615952312,0.9013970857112321,NE006009,2,ASO
2014,0.9852831612415598,0.90050893776916,NE006009,2,ASO
2015,1.1336571044639008,1.041176133403102,NE006009,2,ASO
2016,0.8491237867290885,0.748936068079889,NE006009,2,ASO
2017,0.6653851695398265,0.5574907033022263,NE006009,2,ASO
2018,1.0967533396292106,0.9811521258032114,NE006009,2,ASO
2019,0.8457768581425018,0.7224688967281019,NE006009,2,ASO
2020,0.9600049065979601,0.8289901975951612,NE006009,2,ASO
2021,0.8260800766618495,0.6873586200706499,NE006009,2,ASO
2022,1.1208463517568668,0.9744181475772664,NE006009,2,ASO
2023,0.9194971328529253,0.765362181084926,NE006009,2,ASO
2024,1.0856119498039092,0.9237702504475092,NE006009,2,ASO
2025,0.8536982248346658,0.6841497778898651,NE006009,2,ASO
2026,0.6903372822377871,0.5130820877045874,NE006009,2,ASO
1981,0.29589934083543074,0.3995768384760045,NE006009,2,SON
1982,0.03945222151684602,0.1384171056283029,NE006009,2,SON
1983,0.19198698000878633,0.2862392505911263,NE006009,2,SON
1984,0.05672926316194862,0.1462689202151717,NE006009,2,SON
1985,0.17569284580200506,0.26051988932611125,NE006009,2,SON
1986,0.3105858489255976,0.3907002789205869,NE006009,2,SON
1987,0.2829723980247178,0.3583742144905902,NE006009,2,SON
1988,0.18962009797778434,0.26030930091453985,NE006009,2,SON
1989,0.3561795177201106,0.4221561071277492,NE006009,2,SON
1990,0.18104613321140794,0.24231010908992967,NE006009,2,SON
1991,0.1347026872649479,0.19125404961435274,NE006009,2,SON
1992,0.11634355060896737,0.1681822994292553,NE006009,2,SON
1993,0.20151760693054993,0.24864374222172098,NE006009,2,SON
1994,0.28024829773567356,0.3226618194977277,NE006009,2,SON
1995,0.3990151423947724,0.4367160506277097,NE006009,2,SON
1996,0.1635757688626502,0.19656406356647058,NE006009,2,SON
1997,0.3397114723109976,0.36798715348570105,NE006009,2,SON
1998,0.2640526504497702,0.2876157180953568,NE006009,2,SON
1999,0.5701984107228094,0.5890488648392791,NE006009,2,SON
2000,0.09385414547577947,0.10799198606313226,NE006009,2,SON
2001,0.3431606860740367,0.3525859131322726,NE006009,2,SON
2002,0.35150986959948477,0.3562224831286038,NE006009,2,SON
2003,0.45444555573773804,0.45444555573774015,NE006009,2,SON
2004,0.3209248299041178,0.316212216375003,NE006009,2,SON
2005,0.3141265784685244,0.3047013514102927,NE006009,2,SON
2006,0.5019361950202372,0.4877983544328869,NE006009,2,SON
2007,0.380942913620691,0.36209245950422375,NE006009,2,SON
2008,0.29710041365698386,0.27353734601139973,NE006009,2,SON
2009,0.1747249309716138,0.14644924979691276,NE006009,2,SON
2010,0.6433025541831561,0.6103142594793382,NE006009,2,SON
2011,0.47639134862348426,0.43869044039054944,NE006009,2,SON
2012,0.29636485332521245,0.25395133156316074,NE006009,2,SON
2013,0.3406901837465458,0.2935640484553772,NE006009,2,SON
2014,0.40756362698876303,0.35572487816847753,NE006009,2,SON
2015,0.5266276339106928,0.4700762715612904,NE006009,2,SON
2016,0.20654337218916718,0.1452793963106479,NE006009,2,SON
2017,0.20915549560173627,0.1431789061941001,NE006009,2,SON
2018,0.3884346997090267,0.31774549677227365,NE006009,2,SON
2019,0.23056982777880258,0.15516801131293262,NE006009,2,SON
2020,0.3084467770020715,0.22833234700708466,NE006009,2,SON
2021,0.2947952376204998,0.20996819409639605,NE006009,2,SON
2022,0.6490341312315147,0.559494474178294,NE006009,2,SON
2023,0.2526259230026753,0.15837365242033774,NE006009,2,SON
2024,0.3403643523904799,0.24139946827902548,NE006009,2,SON
2025,0.3633694984057441,0.2596920007651728,NE006009,2,SON
2026,0.31373167030694626,0.20534155913725805,NE006009,2,SON
1981,1.1450718497366084,1.2581235954319798,NE006003,2,JJA
1982,0.9751395070691475,1.083052537051094,NE006003,2,JJA
1983,0.8064649880105755,0.9092393022790951,NE006003,2,JJA
1984,0.5235226245532046,0.6211582231082992,NE006003,2,JJA
1985,1.027626725919994,1.1201236087616617,NE006003,2,JJA
1986,0.8928122296081079,0.9801703967363488,NE006003,2,JJA
1987,0.9045396933679235,0.9867591447827393,NE006003,2,JJA
1988,1.4018397132130953,1.4789204489144843,NE006003,2,JJA
1989,1.2792961246893442,1.351238144677308,NE006003,2,JJA
1990,0.8055042671069215,0.8723075713814585,NE006003,2,JJA
1991,1.231726906247609,1.293391494808721,NE006003,2,JJA
1992,1.0138647565068513,1.0703906293545364,NE006003,2,JJA
1993,0.9670028190463245,1.0183899761805846,NE006003,2,JJA
1994,1.427884162255864,1.4741326036766973,NE006003,2,JJA
1995,1.1877151287696142,1.2288248544770224,NE006003,2,JJA
1996,0.8883359235175199,0.9243069335115013,NE006003,2,JJA
1997,0.784771489977306,0.8156037842578623,NE006003,2,JJA
1998,1.3890426069314736,1.4147361854986031,NE006003,2,JJA
1999,1.2915990217323157,1.3121538845860201,NE006003,2,JJA
2000,0.5741087691480022,0.5895249162882799,NE006003,2,JJA
2001,1.3869672222099558,1.3972446536368084,NE006003,2,JJA
2002,1.104242274588089,1.1093809903015148,NE006003,2,JJA
2003,1.211550531259271,1.2115505312592716,NE006003,2,JJA
2004,0.856615166452617,0.8514764507391909,NE006003,2,JJA
2005,1.104400021230312,1.0941225898034608,NE006003,2,JJA
2006,1.1381832867661443,1.1227671396258663,NE006003,2,JJA
2007,1.3243203021833754,1.3037654393296705,NE006003,2,JJA
2008,1.1622964025618334,1.1366028239947035,NE006003,2,JJA
2009,0.8655261300227316,0.8346938357421748,NE006003,2,JJA
2010,1.3923335598559916,1.3563625498620098,NE006003,2,JJA
2011,0.8312358721827444,0.7901261464753357,NE006003,2,JJA
2012,1.1162861820395908,1.0700377406187571,NE006003,2,JJA
2013,1.3203592724985591,1.2689721153642985,NE006003,2,JJA
2014,1.1326126370832283,1.0760867642355427,NE006003,2,JJA
2015,1.2199941463294914,1.158329557768379,NE006003,2,JJA
2016,1.2969469027654215,1.230143598490884,NE006003,2,JJA
2017,1.1034522733398018,1.0315102533518374,NE006003,2,JJA
2018,1.2424206567946392,1.1653399210932498,NE006003,2,JJA
2019,1.0927515301675306,1.0105320787527143,NE006003,2,JJA
2020,1.1548592667144542,1.0675010995862129,NE006003,2,JJA
2021,0.9046833689663909,0.8121864861247228,NE006003,2,JJA
2022,1.307321863640048,1.209686265084955,NE006003,2,JJA
2023,1.0950104657014006,0.9922361514328806,NE006003,2,JJA
2024,1.2780996321045976,1.1701866021226526,NE006003,2,JJA
2025,1.2476546581595045,1.1346029124641326,NE006003,2,JJA
2026,0.636648304713782,0.518457843304985,NE006003,2,JJA
1981,1.1347746979550455,1.286495753754789,NE006003,2,JAS
1982,0.9473484386487725,1.0921730828212546,NE006003,2,JAS
1983,0.8515527636828237,0.9894809962280444,NE006003,2,JAS
1984,0.5209573675045879,0.6519891884225489,NE006003,2,JAS
1985,1.0835656475034425,1.2077010567941422,NE006003,2,JAS
1986,0.9726196183423977,1.0898586160058361,NE006003,2,JAS
1987,0.9381813846394175,1.0485239706755944,NE006003,2,JAS
1988,1.3362022688701856,1.439648443279101,NE006003,2,JAS
1989,1.3200674930625533,1.4166172558442074,NE006003,2,JAS
1990,0.8210937025368785,0.9107470536912712,NE006003,2,JAS
1991,1.2246595048102322,1.3074164443373635,NE006003,2,JAS
1992,1.0091639860186308,1.0850245139185024,NE006003,2,JAS
1993,1.0517972850732678,1.120761401345878,NE006003,2,JAS
1994,1.453155496005674,1.515223200651023,NE006003,2,JAS
1995,1.3126347864624925,1.36780607948058,NE006003,2,JAS
1996,0.9242391042765883,0.9725139856674143,NE006003,2,JAS
1997,0.8703963098499956,0.9117747796135602,NE006003,2,JAS
1998,1.3999740967901568,1.43445615492646,NE006003,2,JAS
1999,1.4582695767419938,1.4858552232510356,NE006003,2,JAS
2000,0.6274172407053125,0.6481064755870947,NE006003,2,JAS
2001,1.4125123531463597,1.4263051764008805,NE006003,2,JAS
2002,1.2346204021197658,1.2415168137470252,NE006003,2,JAS
2003,1.2885241315680325,1.2885241315680305,NE006003,2,JAS
2004,1.0008679920929542,0.9939715804656908,NE006003,2,JAS
2005,1.143837750901467,1.1300449276469422,NE006003,2,JAS
2006,1.3379351331519715,1.3172458982701853,NE006003,2,JAS
2007,1.3953305337539466,1.3677448872449007,NE006003,2,JAS
2008,1.1098195860278475,1.0753375278915402,NE006003,2,JAS
2009,0.8222220667652151,0.7808435970016465,NE006003,2,JAS
2010,1.576310082395144,1.528035201004314,NE006003,2,JAS
2011,1.0553474469533213,1.0001761539352299,NE006003,2,JAS
2012,1.190984828933642,1.1289171242882892,NE006003,2,JAS
2013,1.3676676653431448,1.2987035490705305,NE006003,2,JAS
2014,1.316723797235532,1.2408632693356563,NE006003,2,JAS
2015,1.394737718639407,1.3119807791122717,NE006003,2,JAS
2016,1.258250152103097,1.1685968009487004,NE006003,2,JAS
2017,0.9471837504703147,0.8506339876886566,NE006003,2,JAS
2018,1.3085977357794225,1.205151561370503,NE006003,2,JAS
2019,1.0834293029879831,0.9730867169518023,NE006003,2,JAS
2020,1.24375813087657,1.1265191332131277,NE006003,2,JAS
2021,1.022712280412963,0.8985768711222593,NE006003,2,JAS
2022,1.5145669471383232,1.38353512622036,NE006003,2,JAS
2023,1.158629730091844,1.0207014975466193,NE006003,2,JAS
2024,1.3772489302721875,1.2324242860997014,NE006003,2,JAS
2025,1.3307218814626498,1.1790008256629023,NE006003,2,JAS
2026,0.7471495356401606,0.5885320682131517,NE006003,2,JAS
1981,0.7999032598828086,0.9980064861069865,NE006003,2,ASO
1982,0.6247536271602692,0.8138521612833497,NE006003,2,ASO
1983,0.6727850142683575,0.8528788562903371,NE006003,2,ASO
1984,0.403056795349907,0.5741459452707893,NE006003,2,ASO
1985,0.8556526921477847,1.0177371499675663,NE006003,2,ASO
1986,0.6875815357934066,0.8406613015120907,NE006003,2,ASO
1987,0.8658403389102667,1.00991541252785,NE006003,2,ASO
1988,1.1200366449650765,1.2551070264815625,NE006003,2,ASO
1989,1.231194982935274,1.3572606723506588,NE006003,2,ASO
1990,0.5579950057809007,0.6750560030951883,NE006003,2,ASO
1991,1.0123108064867294,1.1203671116999163,NE006003,2,ASO
1992,0.7501896872236711,0.8492413003357605,NE006003,2,ASO
1993,0.8533308635802794,0.943377784591268,NE006003,2,ASO
1994,1.259589134890435,1.340631363800326,NE006003,2,ASO
1995,1.116741749427829,1.188779286236619,NE006003,2,ASO
1996,0.8064663760594489,0.8694992207671419,NE006003,2,ASO
1997,0.811720645912638,0.8657487985192301,NE006003,2,ASO
1998,1.1124319799106297,1.1574554404161246,NE006003,2,ASO
1999,1.3349390613106915,1.3709578297150853,NE006003,2,ASO
2000,0.3184245747697759,0.3454386510730725,NE006003,2,ASO
2001,1.0050555081174333,1.023064892319629,NE006003,2,ASO
2002,0.9393336380296499,0.9483383301307482,NE006003,2,ASO
2003,1.1656288340248513,1.1656288340248486,NE006003,2,ASO
2004,0.8143914731179086,0.8053867810168087,NE006003,2,ASO
2005,0.9586702186213505,0.9406608344191497,NE006003,2,ASO
2006,1.191182436425232,1.1641683601219337,NE006003,2,ASO
2007,1.1489345666558797,1.1129157982514806,NE006003,2,ASO
2008,1.0401328790755182,0.9951094185700219,NE006003,2,ASO
2009,0.7680375366561631,0.7140093840495659,NE006003,2,ASO
2010,1.3611291779253132,1.2980963332176185,NE006003,2,ASO
2011,0.9737799473024769,0.9017424104936814,NE006003,2,ASO
2012,0.9881097120125256,0.9070674831026329,NE006003,2,ASO
2013,1.2242028787370625,1.134155957726069,NE006003,2,ASO
2014,1.1805092842835168,1.0814576711714259,NE006003,2,ASO
2015,1.3135914984675665,1.2055351932543745,NE006003,2,ASO
2016,0.9643572924586479,0.8472962951443587,NE006003,2,ASO
2017,0.7897512087745346,0.6636855193591445,NE006003,2,ASO
2018,1.1873125337814794,1.0522421522649918,NE006003,2,ASO
2019,0.9642999393011007,0.8202248656835124,NE006003,2,ASO
2020,1.1342148050734906,0.981135039354805,NE006003,2,ASO
2021,0.933251916667462,0.7711674588476755,NE006003,2,ASO
2022,1.3426031503219698,1.171514000401086,NE006003,2,ASO
2023,1.0878509707784916,0.9077571287565068,NE006003,2,ASO
2024,1.2017710899181686,1.0126725557950866,NE006003,2,ASO
2025,1.0732133913690152,0.8751101651448322,NE006003,2,ASO
2026,0.7100992826938128,0.5029913643685325,NE006003,2,ASO
1981,0.37179992400722567,0.5114996152988665,NE006003,2,SON
1982,0.05472225430726246,0.18807195963110146,NE006003,2,SON
1983,0.18201274982870375,0.30901246918474096,NE006003,2,SON
1984,0.13372194468882675,0.2543716780770622,NE006003,2,SON
1985,0.3275804958282935,0.44188024324872716,NE006003,2,SON
1986,0.481057370867351,0.5890071323199828,NE006003,2,SON
1987,0.29122411602304143,0.3928238915078715,NE006003,2,SON
1988,0.20344202051955035,0.29869181003657863,NE006003,2,SON
1989,0.4365607113782133,0.5254605149274398,NE006003,2,SON
1990,0.1599537497589326,0.2425035673403573,NE006003,2,SON
1991,0.15539149620901604,0.23159132782263897,NE006003,2,SON
1992,0.13963578373966734,0.20948562938548848,NE006003,2,SON
1993,0.2851600749533482,0.3486599346313676,NE006003,2,SON
1994,0.4259415386197048,0.48309141232992237,NE006003,2,SON
1995,0.5106796428911127,0.5614795306335267,NE006003,2,SON
1996,0.23064721476222166,0.2750971165368339,NE006003,2,SON
1997,0.39401751497062254,0.432117430777433,NE006003,2,SON
1998,0.3250333124143917,0.35678324225340036,NE006003,2,SON
1999,0.6874988741554376,0.7128988180266445,NE006003,2,SON
2000,0.152090417636881,0.17114037554028608,NE006003,2,SON
2001,0.35518620832919895,0.36788618026480224,NE006003,2,SON
2002,0.49336308954798314,0.49971307551578464,NE006003,2,SON
2003,0.5405206154939763,0.5405206154939761,NE006003,2,SON
2004,0.4056150400618988,0.39926505409409674,NE006003,2,SON
2005,0.4220234625140598,0.40932349057845596,NE006003,2,SON
2006,0.6479224965908262,0.6288725386874205,NE006003,2,SON
2007,0.5117671878672114,0.486367243996004,NE006003,2,SON
2008,0.38217589207782376,0.35042596223881456,NE006003,2,SON
2009,0.2746738517117187,0.23657393590490772,NE006003,2,SON
2010,0.8350046665865671,0.7905547648119544,NE006003,2,SON
2011,0.6284390477852854,0.5776391600428707,NE006003,2,SON
2012,0.3668897153192352,0.30973984160901885,NE006003,2,SON
2013,0.4986404650488456,0.4351406053708275,NE006003,2,SON
2014,0.6167618677899542,0.5469120221441344,NE006003,2,SON
2015,0.6935436730787436,0.617343841465122,NE006003,2,SON
2016,0.3141027276667613,0.2315529100853378,NE006003,2,SON
2017,0.3147614174319985,0.22586161388277143,NE006003,2,SON
2018,0.48557219869676616,0.3903224091797373,NE006003,2,SON
2019,0.32057008691113836,0.21897031142630774,NE006003,2,SON
2020,0.39492862087510866,0.28697885942247625,NE006003,2,SON
2021,0.3363206730249239,0.22202092560448972,NE006003,2,SON
2022,0.7923740999063036,0.6717243665180677,NE006003,2,SON
2023,0.35833573117467016,0.2313360118186324,NE006003,2,SON
2024,0.4736443686863008,0.3402946633624612,NE006003,2,SON
2025,0.4073696723704096,0.26766998107876827,NE006003,2,SON
2026,0.3205626808976261,0.17451300363818295,NE006003,2,SON
1981,1.2177646091022647,1.2769397611365734,NE002002,2,JJA
1982,0.8983872747426922,0.9548726471390776,NE002002,2,JJA
1983,0.8356277838648831,0.8894233766233453,NE002002,2,JJA
1984,0.4647516457453842,0.5158574588659239,NE002002,2,JJA
1985,0.9445906442413556,0.9930066777239721,NE002002,2,JJA
1986,0.6802544333558542,0.7259806872005474,NE002002,2,JJA
1987,1.0367793570846315,1.0798158312914015,NE002002,2,JJA
1988,1.3151998498565223,1.355546544425369,NE002002,2,JJA
1989,1.1749291318198016,1.212586046750725,NE002002,2,JJA
1990,0.9757630471140024,1.0107301824070025,NE002002,2,JJA
1991,1.2439331134118938,1.2762104690669716,NE002002,2,JJA
1992,1.3084782310957421,1.3380658071128966,NE002002,2,JJA
1993,0.7636262823976878,0.790524078776919,NE002002,2,JJA
1994,1.5546958651423681,1.578903881883676,NE002002,2,JJA
1995,1.0884735341241594,1.109991771227544,NE002002,2,JJA
1996,0.848938670640811,0.8677671281062723,NE002002,2,JJA
1997,0.84375066233479,0.859889340162329,NE002002,2,JJA
1998,1.3211356629007176,1.3345845610903333,NE002002,2,JJA
1999,1.6348674724752674,1.6456265910269599,NE002002,2,JJA
2000,0.8743397348642495,0.8824090737780187,NE002002,2,JJA
2001,1.0930095964231874,1.0983891556990333,NE002002,2,JJA
2002,0.9987794628386176,1.0014692424765403,NE002002,2,JJA
2003,1.1093085959389857,1.109308595938986,NE002002,2,JJA
2004,0.8027526908763256,0.8000629112384026,NE002002,2,JJA
2005,1.165131397210618,1.1597518379347718,NE002002,2,JJA
2006,0.8735626151582092,0.8654932762444396,NE002002,2,JJA
2007,1.1276277638624377,1.1168686453107448,NE002002,2,JJA
2008,1.018563278018954,1.0051143798293378,NE002002,2,JJA
2009,0.7580125188136333,0.7418738409860948,NE002002,2,JJA
2010,1.405028789228035,1.3862003317625733,NE002002,2,JJA
2011,0.6599817629553134,0.6384635258519283,NE002002,2,JJA
2012,1.0263826028326815,1.002174586091373,NE002002,2,JJA
2013,1.07641995648739,1.0495221601081584,NE002002,2,JJA
2014,1.253204727005289,1.2236171509881342,NE002002,2,JJA
2015,1.0069854679198393,0.9747081122647621,NE002002,2,JJA
2016,1.2837343087409876,1.248767173447987,NE002002,2,JJA
2017,0.7510833520901374,0.7134264371592136,NE002002,2,JJA
2018,1.3719435136131266,1.3315968190442795,NE002002,2,JJA
2019,1.0736063480588396,1.0305698738520692,NE002002,2,JJA
2020,1.0201524754211249,0.9744262215764312,NE002002,2,JJA
2021,0.9570332139121883,0.9086171804295723,NE002002,2,JJA
2022,1.3138857011022251,1.2627798879816858,NE002002,2,JJA
2023,1.0394291427074056,0.985633549948943,NE002002,2,JJA
2024,1.4652391474334965,1.4087537750371106,NE002002,2,JJA
2025,0.8320141104733945,0.7728389584390853,NE002002,2,JJA
2026,0.5897027609421884,0.527837829269956,NE002002,2,JJA
1981,1.1966073218338544,1.3092636900719246,NE002002,2,JAS
1982,0.9505582252686083,1.0580938494958576,NE002002,2,JAS
1983,0.8717254426391414,0.9741403228555701,NE002002,2,JAS
1984,0.5217747692897593,0.6190689054953654,NE002002,2,JAS
1985,0.9318229999076908,1.0239963921024762,NE002002,2,JAS
1986,0.7865186456346451,0.8735712938186098,NE002002,2,JAS
1987,0.9802489911338343,1.0621808953069765,NE002002,2,JAS
1988,1.3376906371545372,1.4145017973168585,NE002002,2,JAS
1989,1.25873090341628,1.3304213195677788,NE002002,2,JAS
1990,1.0755259410340754,1.1420956131747535,NE002002,2,JAS
1991,1.2761629360357052,1.3376118641655625,NE002002,2,JAS
1992,1.2725268477605438,1.3288550318795787,NE002002,2,JAS
1993,0.7738354049170241,0.8250428450252382,NE002002,2,JAS
1994,1.61680472680022,1.6628914228976133,NE002002,2,JAS
1995,1.1514265237090715,1.1923924757956423,NE002002,2,JAS
1996,0.829625370714196,0.865470578789946,NE002002,2,JAS
1997,0.816998332086032,0.8477227961509614,NE002002,2,JAS
1998,1.3720930671987692,1.397696787252876,NE002002,2,JAS
1999,1.7076960436410806,1.7281790196843667,NE002002,2,JAS
2000,0.8763693663195294,0.891731598351993,NE002002,2,JAS
2001,1.1814663033659074,1.1917077913875502,NE002002,2,JAS
2002,1.1924066934058795,1.1975274374167015,NE002002,2,JAS
2003,1.1710717836484923,1.1710717836484918,NE002002,2,JAS
2004,0.9459272991088513,0.9408065550980301,NE002002,2,JAS
2005,1.1988750173978941,1.1886335293762522,NE002002,2,JAS
2006,1.0578143310762707,1.0424520990438062,NE002002,2,JAS
2007,1.3115389622123717,1.2910559861690865,NE002002,2,JAS
2008,1.0513017336186468,1.0256980135645408,NE002002,2,JAS
2009,0.7674623249478787,0.7367378608829502,NE002002,2,JAS
2010,1.5669891230645001,1.531143914988751,NE002002,2,JAS
2011,0.8947251685687008,0.853759216482129,NE002002,2,JAS
2012,1.1222680220970171,1.0761813259996247,NE002002,2,JAS
2013,1.2748199321595093,1.223612492051296,NE002002,2,JAS
2014,1.390489102493254,1.3341609183742182,NE002002,2,JAS
2015,1.231620721477611,1.1701717933477545,NE002002,2,JAS
2016,1.2650511647957494,1.1984814926550722,NE002002,2,JAS
2017,0.768670663995042,0.6969802478435423,NE002002,2,JAS
2018,1.3262776952855988,1.2494665351232783,NE002002,2,JAS
