pcode,year,n_rain,rain_rp,veg_rp,cdi
NE002004,1993,3,11.75,2.75,2
NE002004,1994,3,1.0277777777777777,1.1891891891891893,0
NE002004,1995,3,1.9473684210526316,11.0,5
NE002004,1996,3,4.2727272727272725,4.0,0
NE002004,1997,3,2.611111111111111,4.888888888888888,0
NE002004,1998,4,2.5753424657534243,1.4666666666666668,0
NE002004,1999,4,1.1616566466265865,1.2571428571428571,0
NE002004,2000,4,3.3108728943338437,3.3846153846153846,0
NE002004,2001,4,3.210096510764662,5.5,5
NE002004,2002,4,3.9673659673659674,2.0,0
NE002004,2003,4,1.339031339031339,1.375,0
NE002004,2004,4,5.477165354330708,2.588235294117647,1
NE002004,2005,4,1.3669950738916257,8.8,5
NE002004,2006,4,6.203730272596843,5.5,3
NE002004,2007,4,1.381803734604688,4.888888888888888,0
NE002004,2008,4,1.9816681943171404,2.3157894736842106,0
NE002004,2009,4,3.2082940622054665,3.666666666666667,0
NE002004,2010,4,1.3058823529411765,1.517241379310345,0
NE002004,2011,4,5.951048951048951,1.8333333333333335,1
NE002004,2012,4,1.4113159567705023,2.0,0
NE002004,2013,4,2.120731707317073,2.0952380952380953,0
NE002004,2014,4,6.861313868613138,3.666666666666667,1
NE002004,2015,4,2.971548998946259,2.0952380952380953,0
NE002004,2016,4,1.2992366412213738,2.2,0
NE002004,2017,4,1.96105702364395,2.588235294117647,0
NE002004,2018,4,1.25101065784638,1.4193548387096773,0
NE002004,2019,4,1.3928714457348819,1.6296296296296295,0
NE002004,2020,4,2.277227722772277,1.3333333333333333,0
NE002004,2021,4,1.1448321263989465,1.6923076923076923,0
NE002004,2022,4,1.2277580071174377,1.375,0
NE002004,2023,4,2.948207171314741,3.3846153846153846,0
NE002004,2024,4,1.0541963456178383,1.1891891891891893,0
NE002004,2025,4,1.5423503325942352,1.222222222222222,0
NE002004,2026,4,7.816901408450704,4.4,1
NE003001,1991,3,1.9583333333333335,1.9130434782608696,0
NE003001,1992,3,2.9375,1.3333333333333333,0
NE003001,1993,3,3.083333333333333,2.2,0
NE003001,1994,3,1.205128205128205,1.1,0
NE003001,1995,3,4.625,4.0,0
NE003001,1996,3,11.75,1.5714285714285714,2
NE003001,1997,3,2.846153846153846,11.0,5
NE003001,1998,4,1.7074128620520372,1.222222222222222,0
NE003001,1999,4,2.4119278779472952,1.1282051282051282,0
NE003001,2000,4,1.4032869785082174,2.0952380952380953,0
NE003001,2001,4,1.0917254650416934,2.444444444444444,0
NE003001,2002,4,1.640566037735849,14.666666666666668,5
NE003001,2003,4,2.0374926772114823,2.588235294117647,0
NE003001,2004,4,2.0256260920209668,3.666666666666667,0
NE003001,2005,4,1.3098002786809104,3.3846153846153846,0
NE003001,2006,4,1.7806451612903227,2.75,0
NE003001,2007,4,1.6121495327102802,6.285714285714286,5
NE003001,2008,4,2.9039623908663534,1.222222222222222,0
NE003001,2009,4,2.7115384615384617,1.7599999999999998,0
NE003001,2010,4,1.6917057902973396,1.6923076923076923,0
NE003001,2011,4,8.795865633074934,4.4,1
NE003001,2012,4,1.4189245518966236,4.888888888888888,0
NE003001,2013,4,2.5984732824427477,1.517241379310345,0
NE003001,2014,4,1.8377483443708609,2.2,0
NE003001,2015,4,1.7172359015091343,4.888888888888888,0
NE003001,2016,4,6.675623800383877,3.666666666666667,1
NE003001,2017,4,1.9946091644204853,7.333333333333334,5
NE003001,2018,4,2.168505516549649,1.375,0
NE003001,2019,4,1.3119577517917766,1.4666666666666668,0
NE003001,2020,4,1.4812880765883378,2.588235294117647,0
NE003001,2021,4,2.227488151658768,1.6296296296296295,0
NE003001,2022,4,2.005813953488372,2.3157894736842106,0
NE003001,2023,4,9.139072847682119,8.8,3
NE003001,2024,4,1.063417681974383,1.2571428571428571,0
NE003001,2025,4,1.5509325681492108,4.0,0
NE003001,2026,4,5.310734463276836,1.6923076923076923,1
NE003002,1991,3,1.9583333333333335,1.9130434782608696,0
NE003002,1992,3,1.393939393939394,1.3333333333333333,0
NE003002,1993,3,2.473684210526316,2.2,0
NE003002,1994,3,1.0571428571428572,1.1,0
NE003002,1995,3,3.6999999999999997,4.0,0
NE003002,1996,3,2.1904761904761907,1.5714285714285714,0
NE003002,1997,3,4.7,11.0,5
NE003002,1998,4,1.2546897546897546,1.222222222222222,0
NE003002,1999,4,2.580118694362018,1.1282051282051282,0
NE003002,2000,4,1.5184678522571822,2.0952380952380953,0
NE003002,2001,4,1.5540661304736372,2.444444444444444,0
NE003002,2002,4,1.1332312404287903,14.666666666666668,5
NE003002,2003,4,1.4762717651075452,2.588235294117647,0
NE003002,2004,4,2.397183098591549,3.666666666666667,0
NE003002,2005,4,1.8762475049900198,3.3846153846153846,0
NE003002,2006,4,1.9942196531791911,2.75,0
NE003002,2007,4,2.021505376344086,6.285714285714286,5
NE003002,2008,4,2.8206131767775604,1.222222222222222,0
NE003002,2009,4,3.207715133531157,1.7599999999999998,0
NE003002,2010,4,1.494293239683933,1.6923076923076923,0
NE003002,2011,4,13.670682730923692,4.4,2
NE003002,2012,4,1.922077922077922,4.888888888888888,0
NE003002,2013,4,2.4253075571177507,1.517241379310345,0
NE003002,2014,4,2.46491849751949,2.2,0
NE003002,2015,4,2.371740958788898,4.888888888888888,0
NE003002,2016,4,3.6393442622950825,3.666666666666667,0
NE003002,2017,4,2.074766355140187,7.333333333333334,5
NE003002,2018,4,1.2034602076124568,1.375,0
NE003002,2019,4,1.412099066179456,1.4666666666666668,0
NE003002,2020,4,1.8439869989165762,2.588235294117647,0
NE003002,2021,4,4.90249433106576,1.6296296296296295,0
NE003002,2022,4,1.0941295546558705,2.3157894736842106,0
NE003002,2023,4,3.622047244094488,8.8,5
NE003002,2024,4,1.1725571725571724,1.2571428571428571,0
NE003002,2025,4,2.442937853107345,4.0,0
NE003002,2026,4,13.274809160305342,1.6923076923076923,2
NE003003,1991,3,1.9583333333333335,1.9130434782608696,0
NE003003,1992,3,2.3125,1.3333333333333333,0
NE003003,1993,3,4.2727272727272725,2.2,0
NE003003,1994,3,1.0930232558139534,1.1,0
NE003003,1995,3,6.166666666666666,4.0,1
NE003003,1996,3,1.8800000000000001,1.5714285714285714,0
NE003003,1997,3,1.46875,11.0,5
NE003003,1998,4,2.9012345679012346,1.222222222222222,0
NE003003,1999,4,1.9343715239154615,1.1282051282051282,0
NE003003,2000,4,1.5331491712707181,2.0952380952380953,0
NE003003,2001,4,1.5730438715513344,2.444444444444444,0
NE003003,2002,4,2.625698324022346,14.666666666666668,5
NE003003,2003,4,1.9416255051638978,2.588235294117647,0
NE003003,2004,4,3.3415765069551777,3.666666666666667,0
NE003003,2005,4,1.1745106205747606,3.3846153846153846,0
NE003003,2006,4,1.860888175494917,2.75,0
NE003003,2007,4,1.5966228893058163,6.285714285714286,5
NE003003,2008,4,2.38453276047261,1.222222222222222,0
NE003003,2009,4,3.6575875486381326,1.7599999999999998,0
NE003003,2010,4,1.2400344135359909,1.6923076923076923,0
NE003003,2011,4,7.00507614213198,4.4,1
NE003003,2012,4,4.707846410684474,4.888888888888888,0
NE003003,2013,4,2.026190476190476,1.517241379310345,0
NE003003,2014,4,1.2225049476957874,2.2,0
NE003003,2015,4,1.6918489065606364,4.888888888888888,0
NE003003,2016,4,1.3470404984423674,3.666666666666667,0
NE003003,2017,4,3.353694581280788,7.333333333333334,5
NE003003,2018,4,2.1266968325791855,1.375,0
NE003003,2019,4,3.012211668928087,1.4666666666666668,0
NE003003,2020,4,1.201553123896929,2.588235294117647,0
NE003003,2021,4,3.223354958294717,1.6296296296296295,0
NE003003,2022,4,2.813223140495868,2.3157894736842106,0
NE003003,2023,4,5.0181818181818185,8.8,3
NE003003,2024,4,1.1178981937602628,1.2571428571428571,0
NE003003,2025,4,1.808714133900106,4.0,0
NE003003,2026,4,7.943661971830987,1.6923076923076923,1
NE003005,1991,3,1.8800000000000001,1.9130434782608696,0
NE003005,1992,3,2.238095238095238,1.3333333333333333,0
NE003005,1993,3,2.176470588235294,2.2,0
NE003005,1994,3,1.146341463414634,1.1,0
NE003005,1995,3,15.666666666666668,4.0,2
NE003005,1996,3,6.714285714285714,1.5714285714285714,1
NE003005,1997,3,6.166666666666666,11.0,3
NE003005,1998,4,1.9671945701357467,1.222222222222222,0
NE003005,1999,4,1.3284950343773874,1.1282051282051282,0
NE003005,2000,4,1.7411764705882353,2.0952380952380953,0
NE003005,2001,4,1.1786703601108033,2.444444444444444,0
NE003005,2002,4,1.375609756097561,14.666666666666668,5
NE003005,2003,4,1.5834522111269616,2.588235294117647,0
NE003005,2004,4,1.6916342412451362,3.666666666666667,0
NE003005,2005,4,1.269698334083746,3.3846153846153846,0
NE003005,2006,4,2.167418546365915,2.75,0
NE003005,2007,4,1.9419318816303741,6.285714285714286,5
NE003005,2008,4,3.214869888475836,1.222222222222222,0
NE003005,2009,4,2.684824902723735,1.7599999999999998,0
NE003005,2010,4,1.6298031865042175,1.6923076923076923,0
NE003005,2011,4,16.056603773584904,4.4,2
NE003005,2012,4,1.6666666666666667,4.888888888888888,0
NE003005,2013,4,3.565891472868217,1.517241379310345,0
NE003005,2014,4,3.7640692640692635,2.2,0
NE003005,2015,4,1.9803370786516856,4.888888888888888,0
NE003005,2016,4,5.627831715210355,3.666666666666667,1
NE003005,2017,4,1.3308164228409627,7.333333333333334,5
NE003005,2018,4,1.6452223273415327,1.375,0
NE003005,2019,4,1.2938988095238093,1.4666666666666668,0
NE003005,2020,4,1.4755093194625055,2.588235294117647,0
NE003005,2021,4,2.249834765366821,1.6296296296296295,0
NE003005,2022,4,1.6009280742459395,2.3157894736842106,0
NE003005,2023,4,5.126506024096385,8.8,3
NE003005,2024,4,1.1809045226130652,1.2571428571428571,0
NE003005,2025,4,1.8221660345554151,4.0,0
NE003005,2026,4,4.017094017094017,1.6923076923076923,0
NE003006,1991,3,2.176470588235294,1.9130434782608696,0
NE003006,1992,3,1.5666666666666667,1.3333333333333333,0
NE003006,1993,3,1.8076923076923077,2.2,0
NE003006,1994,3,1.236842105263158,1.1,0
NE003006,1995,3,3.6153846153846154,4.0,0
NE003006,1996,3,3.6999999999999997,1.5714285714285714,0
NE003006,1997,3,3.1333333333333333,11.0,5
NE003006,1998,4,1.291517323775388,1.222222222222222,0
NE003006,1999,4,2.9042224510813597,1.1282051282051282,0
NE003006,2000,4,2.0781134856300665,2.0952380952380953,0
NE003006,2001,4,1.1016181229773463,2.444444444444444,0
NE003006,2002,4,1.0995542347696878,14.666666666666668,5
NE003006,2003,4,2.1221945137157108,2.588235294117647,0
NE003006,2004,4,1.9173098125689085,3.666666666666667,0
NE003006,2005,4,1.5427380125086867,3.3846153846153846,0
NE003006,2006,4,2.018181818181818,2.75,0
NE003006,2007,4,1.8540305010893248,6.285714285714286,5
NE003006,2008,4,2.513953488372093,1.222222222222222,0
NE003006,2009,4,1.8244725738396625,1.7599999999999998,0
NE003006,2010,4,1.518578352180937,1.6923076923076923,0
NE003006,2011,4,10.351190476190474,4.4,2
NE003006,2012,4,1.618640038040894,4.888888888888888,0
NE003006,2013,4,2.4143835616438354,1.517241379310345,0
NE003006,2014,4,9.769662921348313,2.2,1
NE003006,2015,4,2.0708955223880596,4.888888888888888,0
NE003006,2016,4,3.769100169779287,3.666666666666667,0
NE003006,2017,4,1.2763302752293577,7.333333333333334,5
NE003006,2018,4,1.266569555717407,1.375,0
NE003006,2019,4,1.8190376569037658,1.4666666666666668,0
NE003006,2020,4,1.6986027944111775,2.588235294117647,0
NE003006,2021,4,3.9495798319327724,1.6296296296296295,0
NE003006,2022,4,1.1896551724137931,2.3157894736842106,0
NE003006,2023,4,5.811827956989247,8.8,3
NE003006,2024,4,1.4241486068111453,1.2571428571428571,0
NE003006,2025,4,2.8059701492537314,4.0,0
NE003006,2026,4,12.207792207792206,1.6923076923076923,2
NE004005,1991,3,1.9473684210526316,11.0,5
NE004005,1992,3,2.3125,2.3157894736842106,0
NE004005,1993,3,7.833333333333334,7.333333333333334,3
NE004005,1994,3,1.2702702702702702,1.222222222222222,0
NE004005,1995,3,2.0434782608695654,5.5,5
NE004005,1996,3,5.875,6.285714285714286,3
NE004005,1997,3,2.176470588235294,8.8,5
NE004005,1998,4,1.2250217202432667,2.0,0
NE004005,1999,4,1.6222014925373134,1.222222222222222,0
NE004005,2000,4,1.3085026335590668,1.6923076923076923,0
NE004005,2001,4,1.0491493383742911,2.75,0
NE004005,2002,4,3.4686346863468636,2.588235294117647,0
NE004005,2003,4,1.4258188824662812,1.4666666666666668,0
NE004005,2004,4,4.131736526946107,4.4,0
NE004005,2005,4,1.6805450416351249,3.666666666666667,0
NE004005,2006,4,3.871083258728738,8.8,5
NE004005,2007,4,3.0519480519480515,3.3846153846153846,0
NE004005,2008,4,2.7669053301511535,1.9130434782608696,0
NE004005,2009,4,9.61038961038961,7.333333333333334,3
NE004005,2010,4,1.1421628189550426,1.3333333333333333,0
NE004005,2011,4,3.586429725363489,1.8333333333333335,0
NE004005,2012,4,1.4308532997057586,1.6923076923076923,0
NE004005,2013,4,5.7317073170731705,2.2,1
NE004005,2014,4,2.3954961294862773,4.0,0
NE004005,2015,4,1.991808074897601,2.9333333333333336,0
NE004005,2016,4,1.922077922077922,2.588235294117647,0
NE004005,2017,4,1.397105097545626,1.5714285714285714,0
NE004005,2018,4,2.0982986767485823,1.375,0
NE004005,2019,4,1.7625000000000002,2.0952380952380953,0
NE004005,2020,4,1.0664160401002505,1.8333333333333335,0
NE004005,2021,4,2.1123595505617976,1.6296296296296295,0
NE004005,2022,4,1.9721900347624564,1.222222222222222,0
NE004005,2023,4,1.9698314108251995,1.5714285714285714,0
NE004005,2024,4,1.1616566466265865,1.222222222222222,0
NE004005,2025,4,1.7845048742945098,1.4666666666666668,0
NE004005,2026,4,1.878747501665556,1.9130434782608696,0
NE004006,1991,3,1.3214285714285714,11.0,5
NE004006,1992,3,5.285714285714286,2.3157894736842106,1
NE004006,1993,3,4.625,7.333333333333334,5
NE004006,1994,3,1.2758620689655173,1.222222222222222,0
NE004006,1995,3,6.714285714285714,5.5,3
NE004006,1996,3,5.875,6.285714285714286,3
NE004006,1997,3,1.8499999999999999,8.8,5
NE004006,1998,4,1.4177978883861238,2.0,0
NE004006,1999,4,1.6222014925373134,1.222222222222222,0
NE004006,2000,4,1.227154046997389,1.6923076923076923,0
NE004006,2001,4,1.1072319201995013,2.75,0
NE004006,2002,4,2.159533073929961,2.588235294117647,0
NE004006,2003,4,1.6830932524639877,1.4666666666666668,0
NE004006,2004,4,2.5044404973357017,4.4,0
NE004006,2005,4,1.7605075337034097,3.666666666666667,0
NE004006,2006,4,3.2790697674418605,8.8,5
NE004006,2007,4,3.3210445468509984,3.3846153846153846,0
NE004006,2008,4,3.2657276995305162,1.9130434782608696,0
NE004006,2009,4,4.675824175824176,7.333333333333334,5
NE004006,2010,4,1.1016181229773463,1.3333333333333333,0
NE004006,2011,4,3.586429725363489,1.8333333333333335,0
NE004006,2012,4,1.6157205240174672,1.6923076923076923,0
NE004006,2013,4,3.627450980392157,2.2,0
NE004006,2014,4,2.0698898994734325,4.0,0
NE004006,2015,4,2.4278495227400336,2.9333333333333336,0
NE004006,2016,4,1.803006739243131,2.588235294117647,0
NE004006,2017,4,1.6654163540885223,1.5714285714285714,0
NE004006,2018,4,1.6329305135951664,1.375,0
NE004006,2019,4,2.83987915407855,2.0952380952380953,0
NE004006,2020,4,1.1113287626509956,1.8333333333333335,0
NE004006,2021,4,1.9371727748691097,1.6296296296296295,0
NE004006,2022,4,2.1346153846153846,1.222222222222222,0
NE004006,2023,4,1.4829659318637274,1.5714285714285714,0
NE004006,2024,4,1.1870307167235494,1.222222222222222,0
NE004006,2025,4,1.408097165991903,1.4666666666666668,0
NE004006,2026,4,2.5359712230215825,1.9130434782608696,0
NE005002,1991,3,2.3125,6.285714285714286,5
NE005002,1992,3,2.35,2.2,0
NE005002,1993,3,4.2727272727272725,6.285714285714286,5
NE005002,1994,3,1.0681818181818181,1.1282051282051282,0
NE005002,1995,3,11.75,8.8,4
NE005002,1996,3,1.6785714285714286,4.0,0
NE005002,1997,3,5.222222222222222,7.333333333333334,3
NE005002,1998,4,1.4997843898231997,1.2941176470588236,0
NE005002,1999,4,1.207638888888889,1.1282051282051282,0
NE005002,2000,4,2.2089552238805967,2.9333333333333336,0
NE005002,2001,4,1.5236081747709653,2.2,0
NE005002,2002,4,2.3959218351741716,5.5,5
NE005002,2003,4,1.502954466458116,1.7599999999999998,0
NE005002,2004,4,4.669546436285097,5.5,5
NE005002,2005,4,1.1893715731758752,3.142857142857143,0
NE005002,2006,4,2.21106166560712,4.4,0
NE005002,2007,4,1.4899328859060401,2.0,0
NE005002,2008,4,2.3270440251572326,1.517241379310345,0
NE005002,2009,4,4.221556886227544,3.142857142857143,0
NE005002,2010,4,1.2854984894259818,1.8333333333333335,0
NE005002,2011,4,4.196597353497165,2.588235294117647,0
NE005002,2012,4,2.5554739162380606,2.3157894736842106,0
NE005002,2013,4,2.7947454844006567,1.8333333333333335,0
NE005002,2014,4,1.2514092446448704,1.517241379310345,0
NE005002,2015,4,1.740286298568507,1.7599999999999998,0
NE005002,2016,4,1.3696547355083941,3.666666666666667,0
NE005002,2017,4,2.0730816077953715,2.0,0
NE005002,2018,4,1.9678995115143059,1.4666666666666668,0
NE005002,2019,4,2.8031809145129225,2.0952380952380953,0
NE005002,2020,4,1.0969793322734498,1.2571428571428571,0
NE005002,2021,4,2.7441285537700866,1.375,0
NE005002,2022,4,3.509278350515464,1.3333333333333333,0
NE005002,2023,4,2.617924528301887,2.75,0
NE005002,2024,4,1.101261727596247,1.1578947368421053,0
NE005002,2025,4,3.735767991407089,1.2941176470588236,0
NE005002,2026,4,7.580645161290323,1.6923076923076923,1
NE005007,1991,3,2.0555555555555554,6.285714285714286,5
NE005007,1992,3,1.5416666666666665,2.2,0
NE005007,1993,3,23.5,6.285714285714286,4
NE005007,1994,3,1.7407407407407405,1.1282051282051282,0
NE005007,1995,3,3.916666666666667,8.8,5
NE005007,1996,3,1.8800000000000001,4.0,0
NE005007,1997,3,2.176470588235294,7.333333333333334,5
NE005007,1998,4,1.4098094852047023,1.2941176470588236,0
NE005007,1999,4,1.9268698060941827,1.1282051282051282,0
NE005007,2000,4,1.9162534435261707,2.9333333333333336,0
NE005007,2001,4,1.2062367115520907,2.2,0
NE005007,2002,4,1.6830932524639877,5.5,5
NE005007,2003,4,1.8370210469508903,1.7599999999999998,0
NE005007,2004,4,3.219657483246463,5.5,5
NE005007,2005,4,1.1069382558879695,3.142857142857143,0
NE005007,2006,4,2.8605042016806723,4.4,0
NE005007,2007,4,2.3475862068965516,2.0,0
NE005007,2008,4,2.3234819989253093,1.517241379310345,0
NE005007,2009,4,6.155515370705245,3.142857142857143,1
NE005007,2010,4,1.282448377581121,1.8333333333333335,0
NE005007,2011,4,2.789093825180433,2.588235294117647,0
NE005007,2012,4,1.558011049723757,2.3157894736842106,0
NE005007,2013,4,4.3274853801169595,1.8333333333333335,0
NE005007,2014,4,1.3679215438152483,1.517241379310345,0
NE005007,2015,4,1.9619596541786744,1.7599999999999998,0
NE005007,2016,4,1.3692210259658013,3.666666666666667,0
NE005007,2017,4,1.9039451114922814,2.0,0
NE005007,2018,4,2.26268969126112,1.4666666666666668,0
NE005007,2019,4,2.9012345679012346,2.0952380952380953,0
NE005007,2020,4,1.1448321263989465,1.2571428571428571,0
NE005007,2021,4,3.041095890410959,1.375,0
NE005007,2022,4,2.1979734996102884,1.3333333333333333,0
NE005007,2023,4,2.136669874879692,2.75,0
NE005007,2024,4,1.084840923268871,1.1578947368421053,0
NE005007,2025,4,4.430327868852459,1.2941176470588236,0
NE005007,2026,4,2.596685082872928,1.6923076923076923,0
NE005009,1991,3,1.608695652173913,6.285714285714286,5
NE005009,1992,3,2.3125,2.2,0
NE005009,1993,3,4.2727272727272725,6.285714285714286,5
NE005009,1994,3,1.0681818181818181,1.1282051282051282,0
NE005009,1995,3,6.714285714285714,8.8,3
NE005009,1996,3,2.764705882352941,4.0,0
NE005009,1997,3,4.625,7.333333333333334,5
NE005009,1998,4,1.1336375488917863,1.2941176470588236,0
NE005009,1999,4,1.3905325443786982,1.1282051282051282,0
NE005009,2000,4,1.5088937093275487,2.9333333333333336,0
NE005009,2001,4,1.4544231416078035,2.2,0
NE005009,2002,4,2.0720058780308594,5.5,5
NE005009,2003,4,1.5809872029250458,1.7599999999999998,0
NE005009,2004,4,5.1879699248120295,5.5,3
NE005009,2005,4,1.158110882956879,3.142857142857143,0
NE005009,2006,4,2.7139364303178484,4.4,0
NE005009,2007,4,1.854636591478697,2.0,0
NE005009,2008,4,1.2899477048227774,1.517241379310345,0
NE005009,2009,4,2.179197994987469,3.142857142857143,0
NE005009,2010,4,1.4605263157894737,1.8333333333333335,0
NE005009,2011,4,2.44985835694051,2.588235294117647,0
NE005009,2012,4,2.111328125,2.3157894736842106,0
NE005009,2013,4,8.283582089552239,1.8333333333333335,1
NE005009,2014,4,1.650688182249644,1.517241379310345,0
NE005009,2015,4,1.7719937532535137,1.7599999999999998,0
NE005009,2016,4,1.348300592454007,3.666666666666667,0
NE005009,2017,4,1.578678349762687,2.0,0
NE005009,2018,4,2.5543478260869565,1.4666666666666668,0
NE005009,2019,4,2.993630573248408,2.0952380952380953,0
NE005009,2020,4,1.2987409385730637,1.2571428571428571,0
NE005009,2021,4,1.7744897959183672,1.375,0
NE005009,2022,4,3.9718309859154934,1.3333333333333333,0
NE005009,2023,4,2.2089552238805967,2.75,0
NE005009,2024,4,1.1009813232035455,1.1578947368421053,0
NE005009,2025,4,2.107878787878788,1.2941176470588236,0
NE005009,2026,4,6.997987927565392,1.6923076923076923,1
NE005011,1991,3,2.473684210526316,6.285714285714286,5
NE005011,1992,3,1.8800000000000001,2.2,0
NE005011,1993,3,6.714285714285714,6.285714285714286,3
NE005011,1994,3,1.2758620689655173,1.1282051282051282,0
NE005011,1995,3,4.7,8.8,5
NE005011,1996,3,11.75,4.0,2
NE005011,1997,3,2.764705882352941,7.333333333333334,5
NE005011,1998,4,1.068974042027194,1.2941176470588236,0
NE005011,1999,4,1.4521112255406798,1.1282051282051282,0
NE005011,2000,4,1.518578352180937,2.9333333333333336,0
NE005011,2001,4,1.7655601659751041,2.2,0
NE005011,2002,4,2.2734761120263594,5.5,5
NE005011,2003,4,1.6976835492736555,1.7599999999999998,0
NE005011,2004,4,9.139072847682119,5.5,3
NE005011,2005,4,1.3572567783094098,3.142857142857143,0
NE005011,2006,4,3.5794701986754967,4.4,0
NE005011,2007,4,2.0142011834319526,2.0,0
NE005011,2008,4,1.4194373401534528,1.517241379310345,0
NE005011,2009,4,2.0826347305389223,3.142857142857143,0
NE005011,2010,4,1.223196605374823,1.8333333333333335,0
NE005011,2011,4,1.655901350557839,2.588235294117647,0
NE005011,2012,4,2.152671755725191,2.3157894736842106,0
NE005011,2013,4,6.766536964980545,1.8333333333333335,1
NE005011,2014,4,3.1229357798165136,1.517241379310345,0
NE005011,2015,4,1.9371727748691097,1.7599999999999998,0
NE005011,2016,4,1.431788079470199,3.666666666666667,0
NE005011,2017,4,1.1775599128540304,2.0,0
NE005011,2018,4,1.7859404686510452,1.4666666666666668,0
NE005011,2019,4,1.6319444444444444,2.0952380952380953,0
NE005011,2020,4,1.771777890983189,1.2571428571428571,0
NE005011,2021,4,1.3741604109047807,1.375,0
NE005011,2022,4,3.717970765262253,1.3333333333333333,0
NE005011,2023,4,2.453038674033149,2.75,0
NE005011,2024,4,1.0767468499427262,1.1578947368421053,0
NE005011,2025,4,1.37797147385103,1.2941176470588236,0
NE005011,2026,4,3.186440677966102,1.6923076923076923,0
NE005012,1991,3,1.8800000000000001,6.285714285714286,5
NE005012,1992,3,2.35,2.2,0
NE005012,1993,3,5.222222222222222,6.285714285714286,3
NE005012,1994,3,1.9473684210526316,1.1282051282051282,0
NE005012,1995,3,15.666666666666668,8.8,4
NE005012,1996,3,4.181818181818182,4.0,0
NE005012,1997,3,5.875,7.333333333333334,3
NE005012,1998,4,1.1201288244766505,1.2941176470588236,0
NE005012,1999,4,1.3104089219330854,1.1282051282051282,0
NE005012,2000,4,1.825242718446602,2.9333333333333336,0
NE005012,2001,4,2.2072485962225623,2.2,0
NE005012,2002,4,2.7384420519316026,5.5,5
NE005012,2003,4,1.988960441582337,1.7599999999999998,0
NE005012,2004,4,7.00507614213198,5.5,3
NE005012,2005,4,1.398809523809524,3.142857142857143,0
NE005012,2006,4,3.1646951774340306,4.4,0
NE005012,2007,4,1.854636591478697,2.0,0
NE005012,2008,4,1.3309352517985609,1.517241379310345,0
NE005012,2009,4,1.9162534435261707,3.142857142857143,0
NE005012,2010,4,1.365528072241853,1.8333333333333335,0
NE005012,2011,4,1.935541629364369,2.588235294117647,0
NE005012,2012,4,1.4454126089185033,2.3157894736842106,0
NE005012,2013,4,7.7214285714285715,1.8333333333333335,1
NE005012,2014,4,1.9354838709677422,1.517241379310345,0
NE005012,2015,4,1.3669950738916257,1.7599999999999998,0
NE005012,2016,4,1.5766558591940714,3.666666666666667,0
NE005012,2017,4,1.293062200956938,2.0,0
NE005012,2018,4,1.7018708509354257,1.4666666666666668,0
NE005012,2019,4,1.973407977606718,2.0952380952380953,0
NE005012,2020,4,1.3973727422003284,1.2571428571428571,0
NE005012,2021,4,1.442495126705653,1.375,0
NE005012,2022,4,3.717970765262253,1.3333333333333333,0
NE005012,2023,4,2.094339622641509,2.75,0
NE005012,2024,4,1.1178981937602628,1.1578947368421053,0
NE005012,2025,4,1.8343881856540085,1.2941176470588236,0
NE005012,2026,4,3.365155131264917,1.6923076923076923,0
NE006001,1991,3,2.238095238095238,6.285714285714286,5
NE006001,1992,3,1.9583333333333335,1.6296296296296295,0
NE006001,1993,3,6.714285714285714,4.4,1
NE006001,1994,3,1.761904761904762,1.1891891891891893,0
NE006001,1995,3,4.625,3.3846153846153846,0
NE006001,1996,3,3.1333333333333333,2.9333333333333336,0
NE006001,1997,3,2.5555555555555554,8.8,5
NE006001,1998,4,1.081811358518889,1.222222222222222,0
NE006001,1999,4,1.158110882956879,1.0731707317073171,0
NE006001,2000,4,2.174248265227448,1.8333333333333335,0
NE006001,2001,4,1.3524036551450138,1.9130434782608696,0
NE006001,2002,4,2.2208525937339494,11.0,5
NE006001,2003,4,1.5553956834532374,1.517241379310345,0
NE006001,2004,4,5.138888888888888,2.75,1
NE006001,2005,4,1.2514092446448704,3.666666666666667,0
NE006001,2006,4,3.8033519553072628,2.75,0
NE006001,2007,4,1.6567164179104477,3.3846153846153846,0
NE006001,2008,4,1.2350852272727273,1.2571428571428571,0
NE006001,2009,4,5.11520737327189,5.5,3
NE006001,2010,4,1.2730600292825769,2.588235294117647,0
NE006001,2011,4,3.1942446043165464,2.444444444444444,0
NE006001,2012,4,1.9733333333333332,3.142857142857143,0
NE006001,2013,4,3.2326685660019,1.5714285714285714,0
NE006001,2014,4,1.5946813388353964,2.444444444444444,0
NE006001,2015,4,1.575925925925926,4.888888888888888,0
NE006001,2016,4,1.4455527847049043,2.0952380952380953,0
NE006001,2017,4,1.6056442629038248,1.9130434782608696,0
NE006001,2018,4,1.7380352644836274,1.6296296296296295,0
NE006001,2019,4,2.0538965768390387,3.142857142857143,0
NE006001,2020,4,1.5426695842450768,1.4193548387096773,0
NE006001,2021,4,2.187421383647799,1.2571428571428571,0
NE006001,2022,4,7.4015748031496065,2.9333333333333336,1
NE006001,2023,4,3.148936170212766,3.666666666666667,0
NE006001,2024,4,1.0797665369649805,1.222222222222222,0
NE006001,2025,4,4.140476190476191,1.7599999999999998,0
NE006001,2026,4,4.338461538461538,1.4666666666666668,0
NE006002,1991,3,1.5666666666666667,6.285714285714286,5
NE006002,1992,3,3.6153846153846154,1.6296296296296295,0
