pcode,year,junjul_mm,n_months
NE006013,2022,96.1290432,2
NE006013,2023,78.6251994,2
NE006013,2024,140.60520400000001,2
NE006013,2025,119.8195818,2
NE006013,2026,77.3793767,2
NE007001,1981,66.0349331,2
NE007001,1982,17.3509586,2
NE007001,1983,52.1190176,2
NE007001,1984,23.196204899999998,2
NE007001,1985,42.0637347,2
NE007001,1986,43.813352200000004,2
NE007001,1987,18.73286706,2
NE007001,1988,65.7166669,2
NE007001,1989,45.002629899999995,2
NE007001,1990,64.57398125,2
NE007001,1991,54.2439095,2
NE007001,1992,45.6956568,2
NE007001,1993,27.01461256,2
NE007001,1994,39.679775660000004,2
NE007001,1995,31.36139163,2
NE007001,1996,21.460245799999996,2
NE007001,1997,36.32090555,2
NE007001,1998,50.740102,2
NE007001,1999,60.236511465,2
NE007001,2000,65.7254099,2
NE007001,2001,70.11159660000001,2
NE007001,2002,50.006970869999996,2
NE007001,2003,32.28906045,2
NE007001,2004,21.960755119999998,2
NE007001,2005,59.8175144,2
NE007001,2006,21.489591100000002,2
NE007001,2007,55.336786000000004,2
NE007001,2008,27.4080367,2
NE007001,2009,15.22597565,2
NE007001,2010,85.0603659,2
NE007001,2011,24.2241244,2
NE007001,2012,37.0348581,2
NE007001,2013,25.602852019999997,2
NE007001,2014,46.765973800000005,2
NE007001,2015,23.623667400000002,2
NE007001,2016,74.8442928,2
NE007001,2017,53.5586353,2
NE007001,2018,64.3525171,2
NE007001,2019,46.935751599999996,2
NE007001,2020,33.70638016,2
NE007001,2021,38.709745000000005,2
NE007001,2022,39.57011945,2
NE007001,2023,14.97326072,2
NE007001,2024,27.34768226,2
NE007001,2025,32.13916366,2
NE007001,2026,23.0734739,2
NE007002,1981,108.68658920000001,2
NE007002,1982,45.07657657,2
NE007002,1983,113.0465837,2
NE007002,1984,57.0960322,2
NE007002,1985,71.90367659999998,2
NE007002,1986,58.6317645,2
NE007002,1987,57.616422500000006,2
NE007002,1988,102.83077,2
NE007002,1989,81.7724058,2
NE007002,1990,104.9807735,2
NE007002,1991,88.9114184,2
NE007002,1992,81.9555265,2
NE007002,1993,55.4107887,2
NE007002,1994,82.85007169999999,2
NE007002,1995,59.169772099999996,2
NE007002,1996,57.1017016,2
NE007002,1997,78.0812611,2
NE007002,1998,97.1822024,2
NE007002,1999,101.6186524,2
NE007002,2000,75.8571087,2
NE007002,2001,80.3295909,2
NE007002,2002,81.69514489999999,2
NE007002,2003,88.9584101,2
NE007002,2004,53.1217939,2
NE007002,2005,113.75905340000001,2
NE007002,2006,53.4818059,2
NE007002,2007,105.4351632,2
NE007002,2008,46.7243276,2
NE007002,2009,33.23601824,2
NE007002,2010,118.8999292,2
NE007002,2011,45.7125717,2
NE007002,2012,66.7103789,2
NE007002,2013,41.996700499999996,2
NE007002,2014,60.15336215,2
NE007002,2015,56.6081895,2
NE007002,2016,130.9073535,2
NE007002,2017,96.4173592,2
NE007002,2018,80.3210809,2
NE007002,2019,76.4746433,2
NE007002,2020,52.6135715,2
NE007002,2021,110.157139,2
NE007002,2022,56.5077225,2
NE007002,2023,49.1516454,2
NE007002,2024,59.766956099999994,2
NE007002,2025,66.2002772,2
NE007002,2026,38.7390133,2
NE007003,1981,203.52250700000002,2
NE007003,1982,89.4857049,2
NE007003,1983,156.5402156,2
NE007003,1984,90.13277769999999,2
NE007003,1985,115.6532013,2
NE007003,1986,136.7914681,2
NE007003,1987,96.7144521,2
NE007003,1988,169.3140424,2
NE007003,1989,100.78482679999999,2
NE007003,1990,149.6059081,2
NE007003,1991,109.964531,2
NE007003,1992,132.5545247,2
NE007003,1993,77.0420644,2
NE007003,1994,141.4918064,2
NE007003,1995,71.4630889,2
NE007003,1996,105.981477,2
NE007003,1997,123.8076237,2
NE007003,1998,136.3173469,2
NE007003,1999,167.7314068,2
NE007003,2000,157.9396667,2
NE007003,2001,137.2071142,2
NE007003,2002,95.192907,2
NE007003,2003,111.19264900000002,2
NE007003,2004,103.0480666,2
NE007003,2005,133.4970356,2
NE007003,2006,82.8631996,2
NE007003,2007,100.1303535,2
NE007003,2008,84.92871500000001,2
NE007003,2009,57.8698821,2
NE007003,2010,206.16361,2
NE007003,2011,82.7206615,2
NE007003,2012,114.61762929999999,2
NE007003,2013,72.8107779,2
NE007003,2014,85.98106119999998,2
NE007003,2015,79.8446219,2
NE007003,2016,171.816682,2
NE007003,2017,133.6280787,2
NE007003,2018,103.84790770000001,2
NE007003,2019,129.497247,2
NE007003,2020,110.6367827,2
NE007003,2021,136.790687,2
NE007003,2022,61.843439599999996,2
NE007003,2023,41.291571999999995,2
NE007003,2024,106.715701,2
NE007003,2025,109.84530749999999,2
NE007003,2026,41.0763653,2
NE007004,1981,108.116546,2
NE007004,1982,37.3590886,2
NE007004,1983,92.0035657,2
NE007004,1984,38.2059749,2
NE007004,1985,68.0049448,2
NE007004,1986,60.5828985,2
NE007004,1987,71.1423093,2
NE007004,1988,113.01505800000001,2
NE007004,1989,74.6581226,2
NE007004,1990,92.4030153,2
NE007004,1991,80.84010099999999,2
NE007004,1992,75.2676641,2
NE007004,1993,43.7629124,2
NE007004,1994,78.2248007,2
NE007004,1995,60.255962800000006,2
NE007004,1996,50.488224200000005,2
NE007004,1997,59.9191709,2
NE007004,1998,113.18094330000001,2
NE007004,1999,115.90348515,2
NE007004,2000,98.1944209,2
NE007004,2001,76.02406390000002,2
NE007004,2002,76.27721747999999,2
NE007004,2003,76.2904537,2
NE007004,2004,60.1380764,2
NE007004,2005,105.461933,2
NE007004,2006,40.8747179,2
NE007004,2007,64.4868839,2
NE007004,2008,48.312263400000006,2
NE007004,2009,30.9647949,2
NE007004,2010,135.6895136,2
NE007004,2011,40.7165442,2
NE007004,2012,63.2974342,2
NE007004,2013,36.705942359999995,2
NE007004,2014,42.910148899999996,2
NE007004,2015,47.16661785,2
NE007004,2016,121.94182180000001,2
NE007004,2017,84.2749789,2
NE007004,2018,67.6684545,2
NE007004,2019,62.0925817,2
NE007004,2020,43.7174053,2
NE007004,2021,102.9361211,2
NE007004,2022,55.8454271,2
NE007004,2023,25.13289426,2
NE007004,2024,53.0279568,2
NE007004,2025,60.2877159,2
NE007004,2026,27.06321882,2
NE007005,1981,166.0560675,2
NE007005,1982,104.98705999999999,2
NE007005,1983,134.1417609,2
NE007005,1984,86.2625313,2
NE007005,1985,115.2258037,2
NE007005,1986,119.86335319999999,2
NE007005,1987,100.78033020000001,2
NE007005,1988,130.5316503,2
NE007005,1989,94.5689372,2
NE007005,1990,131.93720960000002,2
NE007005,1991,123.33392039999998,2
NE007005,1992,131.2583472,2
NE007005,1993,83.3448636,2
NE007005,1994,124.5285164,2
NE007005,1995,71.3875136,2
NE007005,1996,105.585673,2
NE007005,1997,115.10208429999999,2
NE007005,1998,110.9106515,2
NE007005,1999,146.6230055,2
NE007005,2000,115.4113123,2
NE007005,2001,136.30764720000002,2
NE007005,2002,103.774085,2
NE007005,2003,112.09105840000001,2
NE007005,2004,95.07819,2
NE007005,2005,128.6199097,2
NE007005,2006,67.4822569,2
NE007005,2007,99.84745099999999,2
NE007005,2008,121.29310679999999,2
NE007005,2009,81.6235762,2
NE007005,2010,183.3919917,2
NE007005,2011,84.88404109999999,2
NE007005,2012,123.47840550000001,2
NE007005,2013,72.85000590000001,2
NE007005,2014,89.88610010000001,2
NE007005,2015,92.478482,2
NE007005,2016,180.79514600000002,2
NE007005,2017,135.7492396,2
NE007005,2018,110.557138,2
NE007005,2019,137.6736751,2
NE007005,2020,78.1243206,2
NE007005,2021,99.6726321,2
NE007005,2022,60.38378350000001,2
NE007005,2023,56.17329900000001,2
NE007005,2024,74.4822537,2
NE007005,2025,112.7962862,2
NE007005,2026,51.96317809999999,2
NE007006,1981,195.39122099999997,2
NE007006,1982,116.2876743,2
NE007006,1983,151.816798,2
NE007006,1984,93.7620485,2
NE007006,1985,138.745149,2
NE007006,1986,141.4350362,2
NE007006,1987,98.4086868,2
NE007006,1988,158.3245506,2
NE007006,1989,107.64761490000001,2
NE007006,1990,151.62588000000002,2
NE007006,1991,126.4576558,2
NE007006,1992,141.6236907,2
NE007006,1993,92.12729879999999,2
NE007006,1994,151.73946949999998,2
NE007006,1995,73.0791206,2
NE007006,1996,106.134735,2
NE007006,1997,140.08306700000003,2
NE007006,1998,124.98250839999999,2
NE007006,1999,169.7367078,2
NE007006,2000,141.2549178,2
NE007006,2001,141.8281162,2
NE007006,2002,110.3146778,2
NE007006,2003,116.572937,2
NE007006,2004,108.1689847,2
NE007006,2005,139.1288927,2
NE007006,2006,82.2813302,2
NE007006,2007,103.4220919,2
NE007006,2008,114.9246795,2
NE007006,2009,82.1044916,2
NE007006,2010,205.3242106,2
NE007006,2011,79.3262944,2
NE007006,2012,129.3014357,2
NE007006,2013,81.46749439999999,2
NE007006,2014,95.7776888,2
NE007006,2015,89.72876740000001,2
NE007006,2016,202.71213049999997,2
NE007006,2017,152.41502350000002,2
NE007006,2018,120.0418482,2
NE007006,2019,151.0156345,2
NE007006,2020,107.0593585,2
NE007006,2021,121.8734869,2
NE007006,2022,59.7099747,2
NE007006,2023,59.3558826,2
NE007006,2024,102.25423749999999,2
NE007006,2025,121.37150030000001,2
NE007006,2026,43.9210735,2
NE007007,1981,138.7486223,2
NE007007,1982,93.39858050000001,2
NE007007,1983,142.7552587,2
NE007007,1984,78.8992635,2
NE007007,1985,107.40595820000001,2
NE007007,1986,102.723101,2
NE007007,1987,75.11992529999999,2
NE007007,1988,112.70113190000001,2
NE007007,1989,91.1547712,2
NE007007,1990,137.24834909999998,2
NE007007,1991,97.6833022,2
NE007007,1992,121.06830079999999,2
NE007007,1993,69.2566894,2
NE007007,1994,123.6541598,2
NE007007,1995,58.7736654,2
NE007007,1996,89.3607985,2
NE007007,1997,105.07803740000001,2
NE007007,1998,107.9667821,2
NE007007,1999,138.690262,2
NE007007,2000,104.6645672,2
NE007007,2001,123.5374692,2
NE007007,2002,102.89686379999999,2
NE007007,2003,99.1503764,2
NE007007,2004,80.1616435,2
NE007007,2005,118.6847075,2
NE007007,2006,72.1755586,2
NE007007,2007,104.59931499999999,2
NE007007,2008,80.4147292,2
NE007007,2009,56.355727099999996,2
NE007007,2010,167.16403880000001,2
NE007007,2011,64.0008677,2
NE007007,2012,95.54187420000001,2
NE007007,2013,57.74031790000001,2
NE007007,2014,84.9864947,2
NE007007,2015,68.1348531,2
NE007007,2016,164.074948,2
NE007007,2017,124.356427,2
NE007007,2018,98.8348335,2
NE007007,2019,108.778015,2
NE007007,2020,73.7768106,2
NE007007,2021,118.7667369,2
NE007007,2022,53.659689099999994,2
NE007007,2023,57.6564913,2
NE007007,2024,78.9328753,2
NE007007,2025,88.8292605,2
NE007007,2026,39.4044009,2
NE007008,1981,110.38078900000001,2
NE007008,1982,68.03184710000001,2
NE007008,1983,106.2053753,2
NE007008,1984,74.631855,2
NE007008,1985,83.18293740000001,2
NE007008,1986,74.969678,2
NE007008,1987,57.090757800000006,2
NE007008,1988,93.4070623,2
NE007008,1989,88.6926167,2
NE007008,1990,104.6739367,2
NE007008,1991,89.878751,2
NE007008,1992,98.2089784,2
NE007008,1993,58.386032400000005,2
NE007008,1994,78.2821713,2
NE007008,1995,47.7745982,2
NE007008,1996,64.4575609,2
NE007008,1997,81.7992895,2
NE007008,1998,81.5914512,2
NE007008,1999,98.7845265,2
NE007008,2000,84.2542127,2
NE007008,2001,110.2499346,2
NE007008,2002,86.7354737,2
NE007008,2003,91.9835745,2
NE007008,2004,56.337256000000004,2
NE007008,2005,105.1843035,2
NE007008,2006,54.080326899999996,2
NE007008,2007,105.76207600000001,2
NE007008,2008,65.52906949999999,2
NE007008,2009,36.6028568,2
NE007008,2010,144.7535034,2
NE007008,2011,52.3504775,2
NE007008,2012,80.541243,2
NE007008,2013,45.403095099999994,2
NE007008,2014,85.03035372000001,2
NE007008,2015,63.4015718,2
NE007008,2016,155.9855007,2
NE007008,2017,106.4569554,2
NE007008,2018,88.2279593,2
NE007008,2019,99.20861159999998,2
NE007008,2020,58.547705699999995,2
NE007008,2021,115.00026989999999,2
NE007008,2022,53.3436745,2
NE007008,2023,63.528127,2
NE007008,2024,62.3219827,2
NE007008,2025,76.04881979999999,2
NE007008,2026,42.83359693999999,2
NE007009,1981,55.18012710000001,2
NE007009,1982,11.842436209999999,2
NE007009,1983,45.6385076,2
NE007009,1984,19.146424999999997,2
NE007009,1985,34.309316249999995,2
NE007009,1986,31.59600626,2
NE007009,1987,18.2798987,2
NE007009,1988,52.4692057,2
NE007009,1989,36.801146849999995,2
NE007009,1990,43.9515236,2
NE007009,1991,46.5978335,2
NE007009,1992,38.13162450000001,2
NE007009,1993,19.3074797,2
NE007009,1994,32.879261,2
NE007009,1995,26.4610459,2
NE007009,1996,14.00933198,2
NE007009,1997,32.06013207,2
NE007009,1998,56.4363876,2
NE007009,1999,53.85739224,2
NE007009,2000,60.3852631,2
NE007009,2001,47.834073000000004,2
NE007009,2002,47.4775166,2
NE007009,2003,31.9284113,2
NE007009,2004,20.157092999999996,2
NE007009,2005,48.0875532,2
NE007009,2006,16.74438953,2
NE007009,2007,54.5599889,2
NE007009,2008,26.74869868,2
NE007009,2009,11.00281886,2
NE007009,2010,116.51492699999999,2
NE007009,2011,16.3793813,2
NE007009,2012,31.222977800000002,2
NE007009,2013,21.013912149999996,2
NE007009,2014,30.5195261,2
NE007009,2015,21.08645255,2
NE007009,2016,71.9173577,2
NE007009,2017,46.1261999,2
NE007009,2018,43.6140951,2
NE007009,2019,40.355963,2
NE007009,2020,23.3860063,2
NE007009,2021,38.611325480000005,2
NE007009,2022,28.1301703,2
NE007009,2023,19.2198144,2
NE007009,2024,27.187004960000003,2
NE007009,2025,38.0142195,2
NE007009,2026,20.67867456,2
NE007010,1981,39.89233779999999,2
NE007010,1982,4.589308355,2
NE007010,1983,17.63677335,2
NE007010,1984,5.04543419,2
NE007010,1985,15.134806099999999,2
NE007010,1986,17.19325175,2
NE007010,1987,20.00266645,2
NE007010,1988,23.0322418,2
NE007010,1989,12.28215275,2
NE007010,1990,22.10011592,2
NE007010,1991,23.93209536,2
NE007010,1992,22.0897085,2
NE007010,1993,6.3260154481,2
NE007010,1994,17.69930351,2
NE007010,1995,11.12841032,2
NE007010,1996,6.8705732059999995,2
NE007010,1997,11.4129242,2
NE007010,1998,34.516099479999994,2
NE007010,1999,34.46013912,2
NE007010,2000,29.073577919999998,2
NE007010,2001,14.59863614,2
NE007010,2002,18.806682165,2
NE007010,2003,14.480573969999998,2
NE007010,2004,12.476839220999999,2
NE007010,2005,21.02904658,2
NE007010,2006,5.31009958,2
NE007010,2007,14.15339015,2
NE007010,2008,11.0390056,2
NE007010,2009,7.18925182,2
NE007010,2010,87.01542949,2
NE007010,2011,4.23373911,2
NE007010,2012,13.77205474,2
NE007010,2013,8.63449854,2
NE007010,2014,6.638439666,2
NE007010,2015,9.039623151,2
NE007010,2016,36.4580319,2
NE007010,2017,22.4329693,2
NE007010,2018,15.4008185,2
NE007010,2019,10.655563820000001,2
NE007010,2020,6.764979195,2
NE007010,2021,12.55496817,2
NE007010,2022,13.928049000000001,2
NE007010,2023,6.9099793400000005,2
NE007010,2024,7.93745046,2
NE007010,2025,18.773789060000002,2
NE007010,2026,8.21265352,2
NE007011,1981,109.6815832,2
NE007011,1982,89.9973424,2
NE007011,1983,135.0337627,2
NE007011,1984,77.29490170000001,2
NE007011,1985,102.1421331,2
NE007011,1986,82.13766220000001,2
NE007011,1987,61.3590039,2
NE007011,1988,97.4259677,2
NE007011,1989,91.322648,2
NE007011,1990,122.83415120000001,2
NE007011,1991,95.3397254,2
NE007011,1992,112.5277455,2
NE007011,1993,66.4314464,2
NE007011,1994,108.3216449,2
NE007011,1995,53.1234747,2
NE007011,1996,79.1640041,2
NE007011,1997,88.9545234,2
NE007011,1998,91.556755,2
NE007011,1999,110.6207958,2
NE007011,2000,90.85906179999999,2
NE007011,2001,118.7478089,2
NE007011,2002,90.70657530000001,2
NE007011,2003,98.80959229999999,2
NE007011,2004,74.05009840000001,2
NE007011,2005,111.11440280000001,2
NE007011,2006,70.0361356,2
NE007011,2007,100.645662,2
NE007011,2008,67.2135605,2
NE007011,2009,46.8154701,2
NE007011,2010,153.2522457,2
NE007011,2011,52.684280699999995,2
NE007011,2012,85.0993713,2
NE007011,2013,51.111118399999995,2
NE007011,2014,88.5005765,2
NE007011,2015,64.3577596,2
NE007011,2016,163.8716618,2
NE007011,2017,118.9445705,2
NE007011,2018,93.51589820000001,2
NE007011,2019,99.7160897,2
NE007011,2020,59.4376008,2
NE007011,2021,118.70223759999999,2
NE007011,2022,51.7028011,2
NE007011,2023,64.19984740000001,2
NE007011,2024,73.1818574,2
NE007011,2025,76.9071088,2
NE007011,2026,39.3966883,2
NE008001,1981,157.1186072,2
NE008001,1982,100.6279006,2
NE008001,1983,62.7727525,2
NE008001,1984,69.7349572,2
NE008001,1985,105.50308340000001,2
NE008001,1986,142.24815999999998,2
NE008001,1987,60.18524094,2
NE008001,1988,122.4182116,2
NE008001,1989,66.2490854,2
NE008001,1990,111.20567120000001,2
NE008001,1991,109.66033859999999,2
NE008001,1992,102.97088579999999,2
NE008001,1993,77.1358489,2
NE008001,1994,124.282077,2
NE008001,1995,75.629429,2
NE008001,1996,69.2180621,2
NE008001,1997,44.5678721,2
NE008001,1998,132.7484121,2
NE008001,1999,75.6660461,2
NE008001,2000,92.88406499999999,2
NE008001,2001,143.55621150000002,2
NE008001,2002,113.09928760000001,2
NE008001,2003,89.7251129,2
NE008001,2004,83.80241539999999,2
NE008001,2005,104.1343702,2
NE008001,2006,51.5792843,2
NE008001,2007,113.8526902,2
NE008001,2008,104.3487556,2
NE008001,2009,53.9291388,2
NE008001,2010,112.209705,2
NE008001,2011,43.3338158,2
NE008001,2012,108.25309879999999,2
NE008001,2013,74.307253,2
NE008001,2014,68.308258,2
NE008001,2015,59.775924700000004,2
NE008001,2016,143.835831,2
NE008001,2017,111.27319539999999,2
NE008001,2018,66.41845740000001,2
NE008001,2019,81.216814,2
NE008001,2020,62.1177684,2
NE008001,2021,44.0376281,2
NE008001,2022,82.4810029,2
NE008001,2023,51.2107846,2
NE008001,2024,81.4693455,2
NE008001,2025,79.7649388,2
NE008001,2026,65.1153551,2
